replica_1_sec,replica_2_sec,replica_3_sec,replica_4_sec,replica_5_sec
0.5212917327880859,0.4273695945739746,0.38468313217163086,0.37259340286254883,0.35330748558044434
0.6958053112030029,0.4132213592529297,0.47928619384765625,0.39662742614746094,0.40918397903442383
0.414003849029541,0.44378089904785156,0.4079430103302002,0.3667757511138916,0.3738973140716553
0.3475985527038574,0.32460641860961914,0.3413403034210205,0.3947761058807373,0.340299129486084
0.4063107967376709,0.3238496780395508,0.33672475814819336,0.3390638828277588,0.33881402015686035
0.4028041362762451,0.40035414695739746,0.43982911109924316,0.3875095844268799,0.48616790771484375
0.3933897018432617,0.32561516761779785,0.33950161933898926,0.32700085639953613,0.3237617015838623
0.3675358295440674,0.34665751457214355,0.4146294593811035,0.3264310359954834,0.3713252544403076
0.42992281913757324,0.3694803714752197,0.3527207374572754,0.34031224250793457,0.526881217956543
0.35215020179748535,0.3773059844970703,0.36235857009887695,0.32393932342529297,0.34218430519104004
0.422593355178833,0.3847823143005371,0.36000728607177734,0.38381505012512207,0.3994166851043701
0.5713798999786377,0.4197118282318115,0.34958910942077637,0.3251357078552246,0.32554101943969727
0.37482142448425293,0.3666679859161377,0.38341736793518066,0.3654458522796631,0.35007667541503906
0.35711002349853516,0.43870067596435547,0.4268965721130371,0.3373284339904785,0.3464655876159668
0.35639166831970215,0.34235501289367676,0.39247655868530273,0.3322572708129883,0.3310997486114502
0.3546011447906494,0.42946410179138184,0.4772355556488037,0.3410968780517578,0.393343448638916
0.34804296493530273,0.3299112319946289,0.35546016693115234,0.3432281017303467,0.3718111515045166
0.41486573219299316,0.38538408279418945,0.33188438415527344,0.4827392101287842,0.3276638984680176
0.3805868625640869,0.3662264347076416,0.3546586036682129,0.3734171390533447,0.3575913906097412
0.3514289855957031,0.41355299949645996,0.3484950065612793,0.3460268974304199,0.3721613883972168
