test_index,target,prediction_mean,prediction_std,prediction_ci_low,prediction_ci_high,replica_predictions,best_candidate,top_candidates,replica_times,final_costs_replicas,avg_cost_history,input_0,input_1,input_2,input_3
10,297.65,297.51569213867185,1.571794705829795,295.5640512398757,299.467333037468,"[296.3898620605469, 296.3898620605469, 296.3898620605469, 299.63800048828125, 298.7708740234375]",[11.99999987 19.81273883 24.38249525  0.34863203],"[array([11.99999987, 19.81273883, 24.38249525,  0.34863203]), array([12.        , 18.00630148, 21.31731399,  0.2       ]), array([12.        , 16.55833532, 21.43012188,  0.2       ]), array([12.        , 10.        , 15.90587078,  0.4       ]), array([12.        , 19.43274551, 24.7656724 ,  0.22657201])]","[2.0138959884643555, 2.436201810836792, 3.2837748527526855, 3.4747588634490967, 4.883612871170044]","[1.5879322290420532, 1.5879322290420532, 1.5879322290420532, 3.9521701335906982, 1.2563722133636475]","[335.2913299560547, 265.0449249267578, 197.26659622192383, 160.0842025756836, 146.06628251075745, 111.69080255031585, 103.86713616847992, 90.74321649074554, 90.74321649074554, 90.74321649074554, 90.74321649074554, 64.4013959646225, 64.4013959646225, 52.44499695301056, 22.38622009754181, 22.38622009754181, 22.38622009754181, 14.49002640247345, 14.49002640247345, 14.49002640247345, 1.994467806816101, 1.994467806816101, 1.994467806816101, 1.994467806816101, 1.994467806816101, 2.265491525332133, 2.604271173477173, 2.604271173477173, 2.604271173477173, 2.604271173477173, 2.604271173477173, 2.604271173477173, 2.604271173477173, 2.604271173477173, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475, 1.2563722133636475]",12.0,15.0,15.0,0.3
11,256.11,255.65029296875,0.2946131572664583,255.28448241797508,256.0161035195249,"[255.3275604248047, 255.86544799804688, 255.86544799804688, 255.86544799804688, 255.3275604248047]",[11.38480765 10.58760515 24.53378911  0.2       ],"[array([ 9.31157562, 16.79778486, 21.30559295,  0.4       ]), array([ 9.30395803, 17.82386182, 22.01505277,  0.4       ]), array([ 9.58934394, 17.78473911, 21.57840787,  0.4       ]), array([ 9.14025573, 17.35141267, 21.71720904,  0.4       ]), array([ 9.30304828, 18.61023246, 21.69664618,  0.4       ])]","[4.600830793380737, 3.1336328983306885, 2.4424829483032227, 2.351139783859253, 5.169825077056885]","[0.6121887564659119, 0.05979851633310318, 0.05979851633310318, 0.05979851633310318, 0.6121887564659119]","[63.42354150563479, 42.353080137073995, 42.353080137073995, 42.353080137073995, 31.422721114754676, 31.422721114754676, 11.687840285897256, 11.687840285897256, 11.687840285897256, 6.48956668227911, 6.48956668227911, 6.48956668227911, 6.48956668227911, 4.620302079617977, 4.620302079617977, 4.620302079617977, 4.620302079617977, 4.620302079617977, 4.620302079617977, 4.620302079617977, 4.620302079617977, 4.0096933878958225, 4.0096933878958225, 0.3359936363995075, 0.3359936363995075, 0.4280586764216423, 0.4280586764216423, 0.4280586764216423, 0.4280586764216423, 0.4280586764216423, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119, 0.6121887564659119]",10.0,10.0,20.0,0.2
12,196.63,195.70916442871095,3.0613277337464773,191.9080239950152,199.51030486240668,"[197.07823181152344, 197.07823181152344, 197.07823181152344, 197.07823181152344, 190.23289489746094]",[ 8.        10.5240424 25.         0.2      ],"[array([ 8.        , 20.        , 17.05968046,  0.2       ]), array([ 8.        , 20.        , 18.85872885,  0.2       ]), array([ 8.        , 20.        , 15.39402159,  0.2       ]), array([ 8. , 10. , 25. ,  0.4]), array([ 8.       , 12.0803118, 25.       ,  0.4      ])]","[1.9800739288330078, 2.3937411308288574, 4.232280015945435, 5.294022798538208, 2.427293062210083]","[0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 40.92301559448242]","[727.6653198242187, 711.7042358398437, 665.8994506835937, 665.8994506835937, 445.876082354784, 285.0344502747059, 285.0344502747059, 285.0344502747059, 144.8938936829567, 71.00084787607193, 71.00084787607193, 71.00084787607193, 71.00084787607193, 71.00084787607193, 71.00084787607193, 71.00084787607193, 71.00084787607193, 18.788865911960603, 18.788865911960603, 18.788865911960603, 18.788865911960603, 13.567097467184066, 13.567097467184066, 13.567097467184066, 13.567097467184066, 16.90864498913288, 16.90864498913288, 10.381434433162212, 10.381434433162212, 13.77494345108668, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092, 0.2009073793888092]",8.0,20.0,15.0,0.2
13,232.08,233.34510803222656,1.1177189645928387,231.95727663378204,234.73293943067108,"[232.68072509765625, 235.32118225097656, 233.02145385742188, 233.02145385742188, 232.68072509765625]",[ 8.         11.57934002 20.72922528  0.2       ],"[array([ 8.        , 10.        , 21.19971596,  0.2       ]), array([ 8.       , 13.4012602, 24.9614946,  0.4      ]), array([ 8.        , 13.38788249, 22.79774535,  0.4       ]), array([ 9.38333085, 13.37919651, 23.31578336,  0.2       ]), array([ 8.54676123, 13.50970524, 21.01496191,  0.37983318])]","[1.9292378425598145, 0.960089921951294, 3.76921010017395, 3.2664856910705566, 4.85454797744751]","[0.3608684539794922, 10.505250930786133, 0.8863319158554077, 0.8863319158554077, 0.3608684539794922]","[38.99709129333496, 38.99709129333496, 25.30936279296875, 20.169306182861327, 13.693792152404786, 13.693792152404786, 13.693792152404786, 13.693792152404786, 13.693792152404786, 13.693792152404786, 13.693792152404786, 13.693792152404786, 13.693792152404786, 13.693792152404786, 13.522376537322998, 13.522376537322998, 13.522376537322998, 13.522376537322998, 7.69788625240326, 3.8433693408966065, 3.8433693408966065, 2.177898943424225, 2.177898943424225, 2.7835757732391357, 2.7835757732391357, 2.7835757732391357, 2.7835757732391357, 2.7835757732391357, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 1.6695187091827393, 2.061112105846405, 3.2358922958374023, 0.3608684539794922, 0.3608684539794922, 0.3608684539794922, 0.3608684539794922, 0.3608684539794922, 0.3608684539794922, 0.3608684539794922, 0.3608684539794922, 0.3608684539794922, 0.3608684539794922]",8.0,10.0,20.0,0.3
14,264.86,264.4880859375,0.5151093062569336,263.848493256781,265.12767861821897,"[264.8450012207031, 264.8450012207031, 263.7225646972656, 264.182861328125, 264.8450012207031]",[10.13158136 14.49823053 19.25163231  0.36557228],"[array([10.15911643, 13.96103442, 18.17335355,  0.32467768]), array([11.48960572, 13.72072192, 18.18469766,  0.3807257 ]), array([10.85504795, 14.14622737, 18.27467281,  0.3265472 ]), array([11.22212385, 12.4988704 , 22.7950959 ,  0.4       ]), array([11.84620979, 13.91003418, 16.92236646,  0.20447844])]","[2.907984972000122, 2.1674020290374756, 3.42891788482666, 3.8685808181762695, 2.9189369678497314]","[0.00022452417761087418, 0.00022452417761087418, 1.2937257289886475, 0.45849692821502686, 0.00022452417761087418]","[0.9856823524460196, 0.9856823524460196, 0.9856823524460196, 0.9856823524460196, 0.7516536792740226, 0.7516536792740226, 0.7516536792740226, 0.7516536792740226, 0.7516536792740226, 0.7516536792740226, 0.7516536792740226, 0.7516536792740226, 0.5846079191192984, 0.5846079191192984, 0.5846079191192984, 0.5846079191192984, 0.3505792459473014, 0.3505792459473014, 0.3505792459473014, 0.3505792459473014, 0.3505792459473014, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 0.8761113286018372, 1.2937257289886475, 1.2937257289886475, 1.2937257289886475, 1.2937257289886475]",10.0,10.0,20.0,0.3
15,231.34,231.85137634277345,2.405701516831305,228.86430337889982,234.83844930664708,"[230.28114318847656, 235.73272705078125, 230.28114318847656, 230.28114318847656, 232.68072509765625]",[ 8.         14.50094147 24.64269048  0.4       ],"[array([ 8.05599009, 10.78171164, 20.29835371,  0.24570597]), array([ 8.        , 10.        , 22.32356766,  0.2       ]), array([ 8.        , 10.        , 20.93894748,  0.2       ]), array([ 8.        , 11.60463603, 22.15636104,  0.36925254]), array([ 8.        , 13.90702541, 21.43004189,  0.2       ])]","[4.0499961376190186, 3.1300361156463623, 3.949230909347534, 2.704149007797241, 1.9310219287872314]","[1.1211700439453125, 19.296083450317383, 1.1211700439453125, 1.1211700439453125, 1.7975536584854126]","[14.930530953407288, 14.930530953407288, 14.930530953407288, 9.530740928649902, 9.530740928649902, 7.127443385124207, 7.127443385124207, 7.127443385124207, 5.726290965080262, 5.726290965080262, 5.480887293815613, 5.480887293815613, 5.480887293815613, 5.139661431312561, 5.139661431312561, 4.891429448127747, 4.891429448127747, 4.891429448127747, 4.891429448127747, 4.891429448127747, 4.891429448127747, 5.66489839553833, 5.66489839553833, 5.66489839553833, 5.66489839553833, 5.66489839553833, 7.179474512736003, 7.179474512736003, 7.179474512736003, 7.179474512736003, 7.179474512736003, 1.1211700439453125, 1.1211700439453125, 1.1211700439453125, 1.1211700439453125, 1.1211700439453125]",8.0,20.0,25.0,0.4
16,219.76,220.6705352783203,1.9452641656100775,218.25517079688638,223.08589975975423,"[217.24134826660156, 221.19728088378906, 221.85838317871094, 221.19728088378906, 221.85838317871094]",[ 8.         16.68949989 23.4765785   0.29207659],"[array([ 8.        , 15.93670618, 18.64335632,  0.2       ]), array([ 8.        , 15.96678215, 15.        ,  0.2       ]), array([ 8.        , 18.32844824, 15.        ,  0.2       ]), array([ 8.        , 17.92665858, 17.73520776,  0.2       ]), array([ 8.86644477, 14.26023342, 19.21659146,  0.23483929])]","[1.9683680534362793, 2.7210288047790527, 3.1802148818969727, 1.722437858581543, 2.483750104904175]","[6.343578815460205, 2.0657920837402344, 4.403234958648682, 2.0657920837402344, 4.403234958648682]","[12.682134056091309, 12.682134056091309, 8.459450435638427, 8.459450435638427, 8.459450435638427, 8.459450435638427, 7.603893089294433, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.8563265800476074, 3.234513521194458, 3.234513521194458, 3.234513521194458, 3.234513521194458, 3.234513521194458, 3.234513521194458, 4.403234958648682]",8.0,15.0,20.0,0.2
17,224.38,224.35113830566405,0.4905319534136806,223.7420624391417,224.9602141721864,"[223.47364807128906, 224.5705108642578, 224.5705108642578, 224.5705108642578, 224.5705108642578]",[ 8.         12.85008461 19.67953425  0.2       ],"[array([ 8.        , 13.68974546, 15.87736884,  0.2       ]), array([ 8.        , 13.12494644, 17.15932311,  0.2       ]), array([ 8.77324094, 17.08294194, 17.07702907,  0.26913052]), array([ 8.78241381, 19.18312601, 15.02333115,  0.2       ]), array([ 8.        , 17.57310809, 15.        ,  0.2       ])]","[2.93795108795166, 2.874303102493286, 2.610239028930664, 2.745342969894409, 2.9499940872192383]","[0.8214826583862305, 0.036292530596256256, 0.036292530596256256, 0.036292530596256256, 0.036292530596256256]","[3.8416452407836914, 3.8416452407836914, 3.8416452407836914, 3.8416452407836914, 3.8416452407836914, 3.8416452407836914, 3.8416452407836914, 3.8066062927246094, 3.8066062927246094, 3.256554789841175, 1.08082884401083, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.1933305561542511, 0.2325900625437498, 0.42888759449124336]",8.0,20.0,20.0,0.3
18,306.28,307.90341796875,4.552917732091994,302.2502239340278,313.55661200347214,"[299.7589111328125, 309.9395446777344, 309.9395446777344, 309.9395446777344, 309.9395446777344]",[12.         17.8405612  20.98293868  0.4       ],"[array([12.        , 17.87787963, 20.04612805,  0.4       ]), array([12.        , 19.08249884, 21.46735486,  0.4       ]), array([12.        , 16.5864254 , 20.75994824,  0.4       ]), array([12.        , 12.56760948, 20.38550349,  0.4       ]), array([12.        , 10.01636896, 19.05624977,  0.4       ])]","[2.1046249866485596, 4.851777076721191, 2.763024091720581, 5.520474195480347, 4.3175458908081055]","[42.52458572387695, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417]","[827.6015808105469, 741.3528503417969, 640.3559478759765, 232.240958404541, 232.240958404541, 232.240958404541, 232.240958404541, 120.69412765502929, 120.69412765502929, 120.69412765502929, 120.69412765502929, 120.69412765502929, 109.40145568847656, 103.5749937057495, 103.5749937057495, 103.5749937057495, 103.5749937057495, 103.5749937057495, 103.5749937057495, 103.5749937057495, 103.5749937057495, 103.5749937057495, 25.0451997756958, 25.0451997756958, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417, 13.3922758102417]",10.0,20.0,25.0,0.4
19,247.57,248.7565673828125,0.9703256152895647,247.55174899977254,249.96138576585247,"[250.44752502441406, 248.7132568359375, 248.2073516845703, 248.2073516845703, 248.2073516845703]",[ 9.45932656 19.42363038 22.22195135  0.22422713],"[array([ 9.75320056, 16.95169138, 20.26701047,  0.22484955]), array([ 9.593752  , 18.21323237, 20.6588994 ,  0.2       ]), array([ 9.26045273, 16.32579525, 20.22664813,  0.2       ]), array([ 9.77213459, 11.32164466, 24.1123703 ,  0.4       ]), array([ 9.04312331, 18.15713833, 20.92620208,  0.37159639])]","[2.45438289642334, 1.3771460056304932, 4.51938796043396, 6.158422946929932, 2.0661399364471436]","[8.280108451843262, 1.3070194721221924, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214]","[10.29894295334816, 10.29894295334816, 4.138839918375015, 4.138839918375015, 4.138839918375015, 4.138839918375015, 3.782865661382675, 3.782865661382675, 3.782865661382675, 3.782865661382675, 3.782865661382675, 3.782865661382675, 3.782865661382675, 3.782865661382675, 3.782865661382675, 3.782865661382675, 2.609050267934799, 2.609050267934799, 2.609050267934799, 2.609050267934799, 2.609050267934799, 3.777341345945994, 3.777341345945994, 1.5259577929973602, 1.5259577929973602, 1.4086196571588516, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214, 0.4062078297138214]",9.0,12.5,15.0,0.3
