real_inputs,given_candidate,target,predicted,top_candidates,eval_time_sec
"[8.0, 20.0, 20.0, 0.4]",[ 9.33609346 14.25115583 22.22846091  0.22318273],242.06,241.62317,"[array([ 9.33609346, 14.25115583, 22.22846091,  0.22318273]), array([ 9.96752318, 14.79779634, 21.47526235,  0.25474902]), array([ 9.64557205, 15.28622649, 24.24268982,  0.24040514]), array([ 9.94172058, 18.53515038, 17.92546313,  0.21452951]), array([ 9.89710457, 14.80040026, 17.52340072,  0.25395762])]",0.03357577323913574
"[10.0, 10.0, 15.0, 0.4]",[10.21073992 17.84024496 21.47271998  0.32724212],291.99,281.61627,"[array([10.21073992, 17.84024496, 21.47271998,  0.32724212]), array([11.63839502, 15.4050084 , 19.9430068 ,  0.3057575 ]), array([10.2265918 , 18.85966575, 17.40006554,  0.39774116]), array([10.26899398, 18.31106983, 19.764047  ,  0.32467272]), array([10.95706773, 17.07935483, 24.4189829 ,  0.2806116 ])]",0.03710031509399414
"[10.0, 15.0, 15.0, 0.3]",[10.36114909 11.43889351 18.10729191  0.33463596],269.29,270.12686,"[array([10.36114909, 11.43889351, 18.10729191,  0.33463596]), array([11.30012938, 12.0390931 , 16.73461019,  0.3806817 ]), array([11.33427246, 17.69426512, 22.925289  ,  0.20306772]), array([11.17894267, 11.61653891, 21.60761868,  0.32957363]), array([11.81997169, 17.03936354, 17.33502125,  0.31208326])]",0.03326249122619629
"[10.0, 20.0, 25.0, 0.2]",[11.0568225  15.70223115 20.29507338  0.25486369],278.1,274.97742,"[array([11.0568225 , 15.70223115, 20.29507338,  0.25486369]), array([11.34604373, 19.24634114, 21.35363877,  0.29675212]), array([11.8817846 , 17.01112341, 21.36963114,  0.38861909]), array([11.20013509, 17.48149298, 17.64293555,  0.32474215]), array([10.22423283, 19.88471484, 18.82268524,  0.3694538 ])]",0.052277565002441406
"[10.0, 20.0, 25.0, 0.3]",[11.80340631 19.11573822 20.44382344  0.38653197],280.95,281.61627,"[array([11.80340631, 19.11573822, 20.44382344,  0.38653197]), array([11.01115393, 17.40092698, 20.26700031,  0.29387243]), array([11.44907644, 19.30504046, 17.34638853,  0.34225959]), array([10.76122602, 10.85556542, 19.80848827,  0.35014168]), array([11.66476928, 12.02730917, 21.69173425,  0.33997506])]",0.058605194091796875
"[12.0, 10.0, 25.0, 0.2]",[ 8.2162578  11.04461646 16.96610922  0.2208182 ],234.13,234.56863,"[array([ 8.2162578 , 11.04461646, 16.96610922,  0.2208182 ]), array([ 8.3479052 , 18.21629314, 17.57154443,  0.37249642]), array([ 9.74531052, 13.2745685 , 22.96314539,  0.27283596]), array([ 8.70496144, 10.00910248, 19.6872988 ,  0.28107347]), array([ 9.62356154, 14.65267777, 23.01867118,  0.34709688])]",0.03979301452636719
"[12.0, 15.0, 15.0, 0.2]",[10.25571188 19.51030228 15.17562506  0.30811624],271.93,273.67657,"[array([10.25571188, 19.51030228, 15.17562506,  0.30811624]), array([11.86871131, 11.70269232, 15.86312986,  0.33125451]), array([10.89930433, 10.41437608, 17.27715434,  0.37681569]), array([10.4988245 , 12.03515209, 15.1186192 ,  0.22819293]), array([11.61003706, 10.73034797, 17.35692725,  0.23593148])]",0.04047536849975586
"[12.0, 15.0, 25.0, 0.4]",[10.07710683 18.22214851 20.85202152  0.30161898],288.0,281.61627,"[array([10.07710683, 18.22214851, 20.85202152,  0.30161898]), array([11.98365974, 15.55233521, 20.04564093,  0.38650543]), array([11.13515781, 18.01486172, 20.34669995,  0.31605885]), array([10.51625014, 17.08660883, 20.67437694,  0.25064903]), array([11.95251785, 17.19685841, 20.12007337,  0.25672397])]",0.05310201644897461
"[12.0, 20.0, 15.0, 0.4]",[11.91014002 17.69601726 21.4533568   0.31700209],279.25,281.61627,"[array([11.91014002, 17.69601726, 21.4533568 ,  0.31700209]), array([10.61122598, 18.00435979, 21.02700058,  0.28496712]), array([11.66189761, 16.16679361, 24.81775307,  0.30931391]), array([10.52776562, 16.00476723, 23.90419123,  0.30881474]), array([11.13448826, 15.46108724, 23.44179449,  0.39805023])]",0.049608469009399414
"[9.0, 20.0, 15.0, 0.3]",[ 8.76143837 19.49493535 23.97461787  0.20740555],216.53,220.24164,"[array([ 8.76143837, 19.49493535, 23.97461787,  0.20740555]), array([ 8.31567795, 14.74684571, 24.69830574,  0.3792728 ]), array([ 8.83751145, 15.70933961, 24.04657083,  0.29467466]), array([ 8.60229616, 18.96060334, 23.42042843,  0.26657182]), array([ 8.23623564, 10.04539139, 23.02069071,  0.33667959])]",0.03291058540344238
"[10.0, 12.5, 15.0, 0.3]",[11.10633363 13.84304018 16.40061671  0.23398274],259.61,260.43323,"[array([11.10633363, 13.84304018, 16.40061671,  0.23398274]), array([10.11803836, 14.47316665, 19.34403059,  0.23546583]), array([10.74849379, 14.17504533, 19.98982912,  0.21507901]), array([10.66146394, 12.30528672, 23.35814056,  0.36066263]), array([11.83538546, 14.00820383, 16.4328267 ,  0.33237178])]",0.036196231842041016
"[9.0, 20.0, 22.5, 0.3]",[ 9.991365   14.4932563  19.20871805  0.39782639],247.16,247.33958,"[array([ 9.991365  , 14.4932563 , 19.20871805,  0.39782639]), array([ 9.89049745, 14.38600028, 17.62069597,  0.39034917]), array([ 9.16297652, 18.12905068, 19.83611132,  0.29527234]), array([ 9.47999172, 12.89843345, 16.80471643,  0.28529189]), array([ 9.95143833, 15.77818993, 23.20790805,  0.34796757])]",0.03202676773071289
"[9.0, 20.0, 15.0, 0.25]",[ 8.46731115 14.0076505  24.43674993  0.34180405],212.82,220.34634,"[array([ 8.46731115, 14.0076505 , 24.43674993,  0.34180405]), array([ 8.62065894, 19.14359962, 18.40720674,  0.2158468 ]), array([ 8.58287488, 19.4729617 , 16.33926931,  0.22269026]), array([ 8.59177945, 10.79224736, 22.61193724,  0.32162906]), array([ 8.96490901, 16.4060783 , 24.11640957,  0.31174805])]",0.05252885818481445
"[9.0, 12.5, 15.0, 0.25]",[ 9.19926358 17.19418533 22.57114974  0.21278284],244.43,244.3859,"[array([ 9.19926358, 17.19418533, 22.57114974,  0.21278284]), array([ 9.19515853, 18.99519617, 16.42731966,  0.21094503]), array([ 9.3565599 , 18.23786101, 18.92473977,  0.24511662]), array([ 9.11991787, 17.58203989, 22.99262382,  0.25950876]), array([ 9.42984938, 12.7436837 , 15.94353818,  0.21448255])]",0.12294316291809082
