replica_1_sec,replica_2_sec,replica_3_sec,replica_4_sec,replica_5_sec
0.12566304206848145,0.11698484420776367,0.12185907363891602,0.1321089267730713,0.2284700870513916
0.15296006202697754,0.13451886177062988,0.11659693717956543,0.11683487892150879,0.11460113525390625
0.115142822265625,0.11802506446838379,0.11432600021362305,0.12287306785583496,0.12417411804199219
0.12808012962341309,0.13125300407409668,0.15493035316467285,0.13559603691101074,0.12497210502624512
0.12468290328979492,0.12075090408325195,0.11841416358947754,0.11817789077758789,0.11838793754577637
0.11770391464233398,0.1291179656982422,0.12031388282775879,0.12538385391235352,0.11990189552307129
0.13836002349853516,0.11726117134094238,0.12654495239257812,0.1183779239654541,0.11906695365905762
0.11835622787475586,0.12229800224304199,0.1518399715423584,0.11791205406188965,0.12091493606567383
0.12101101875305176,0.12128210067749023,0.11965012550354004,0.1335587501525879,0.12575507164001465
0.12788891792297363,0.127532958984375,0.11806893348693848,0.13444805145263672,0.12040305137634277
0.12260794639587402,0.11918115615844727,0.11762595176696777,0.11957979202270508,0.11906313896179199
0.11707496643066406,0.12398815155029297,0.16459989547729492,0.1142420768737793,0.11412668228149414
0.11784219741821289,0.1169891357421875,0.11624813079833984,0.11570882797241211,0.11707234382629395
0.11755871772766113,0.11816596984863281,0.11690187454223633,0.11683297157287598,0.11480307579040527
0.11623406410217285,0.1173701286315918,0.11487293243408203,0.11387419700622559,0.11531877517700195
0.11532378196716309,0.1162419319152832,0.14349126815795898,0.11455488204956055,0.11427712440490723
0.11745977401733398,0.11658716201782227,0.11432790756225586,0.11410808563232422,0.11441612243652344
0.11384296417236328,0.11677908897399902,0.11567568778991699,0.12018513679504395,0.11890101432800293
0.11755800247192383,0.11768484115600586,0.11633014678955078,0.11411094665527344,0.11448812484741211
0.1142277717590332,0.11727499961853027,0.1172330379486084,0.1459808349609375,0.11485004425048828
