replica_1_sec,replica_2_sec,replica_3_sec,replica_4_sec,replica_5_sec
0.3530867099761963,0.33888936042785645,0.31754255294799805,0.32285594940185547,0.3300936222076416
0.32157301902770996,0.3212747573852539,0.32258057594299316,0.3249843120574951,0.322831392288208
0.344130277633667,0.39858150482177734,0.33020853996276855,0.36350083351135254,0.32855224609375
0.4561922550201416,0.5943210124969482,0.32091331481933594,0.3840980529785156,0.322983980178833
0.33550000190734863,0.35025572776794434,0.33271098136901855,0.33934593200683594,0.3609588146209717
0.5455820560455322,0.4213073253631592,0.3254683017730713,0.32178831100463867,0.32665133476257324
0.31360673904418945,0.3248765468597412,0.3737809658050537,0.31950879096984863,0.3256490230560303
0.3258960247039795,0.3563871383666992,0.33086585998535156,0.3305072784423828,0.3174870014190674
0.32328343391418457,0.4468808174133301,0.705747127532959,0.4160916805267334,0.3236227035522461
0.622870683670044,0.323596715927124,0.3128502368927002,0.32869839668273926,0.38191795349121094
0.3318197727203369,0.34601616859436035,0.589902400970459,0.420499324798584,0.33126330375671387
0.33724284172058105,0.3343663215637207,0.3239128589630127,0.31486940383911133,0.3259255886077881
0.34237241744995117,0.3154110908508301,0.3286280632019043,0.32422494888305664,0.31780052185058594
0.3528599739074707,0.3837120532989502,0.3183627128601074,0.4691598415374756,0.33010220527648926
0.35636138916015625,0.3285951614379883,0.3260962963104248,0.3336460590362549,0.326068639755249
0.34983158111572266,0.33939433097839355,0.3224339485168457,0.31972718238830566,0.3251614570617676
0.3480823040008545,0.639603853225708,0.3262972831726074,0.3823113441467285,0.3283052444458008
0.3447141647338867,0.3267693519592285,0.32193756103515625,0.32624268531799316,0.32888340950012207
0.34799814224243164,0.3319418430328369,0.33574438095092773,0.3455207347869873,0.36188411712646484
0.38147664070129395,0.37764763832092285,0.3547706604003906,0.3597705364227295,0.37067461013793945
