test_index,target,prediction_mean,prediction_std,prediction_ci_low,prediction_ci_high,replica_predictions,best_candidate,top_candidates,replica_times,final_costs_replicas,avg_cost_history,input_0,input_1,input_2,input_3
0,342.45,325.1157958984375,3.999210134486885,320.1501206531935,330.08147114368154,"[327.15643310546875, 329.5343017578125, 320.86590576171875, 320.86590576171875, 327.15643310546875]",[12.  20.  25.   0.3],"[array([12. , 20. , 22.5,  0.4]), array([12.        , 19.76050907, 22.37948893,  0.34889048]), array([12.  , 20.  , 25.  ,  0.35]), array([12.        , 19.76899999, 20.43477158,  0.39231182]), array([12.        , 20.        , 22.26593588,  0.30992661])]","[0.3530867099761963, 0.33888936042785645, 0.31754255294799805, 0.32285594940185547, 0.3300936222076416]","[2092.732177734375, 1537.3812255859375, 1409.8253173828125, 1409.8253173828125, 2415.867919921875]","[11002.328125, 10796.4556640625, 11036.56640625, 11161.3115234375, 8786.15048828125, 11002.328125, 10837.6296875, 11036.56640625, 11161.3115234375, 8570.2267578125, 11770.1052734375, 11281.309375, 11238.383203125, 11371.494921875, 9311.882421875, 14109.6552734375, 13790.151953125, 13075.069921875, 13497.859375, 12553.5337890625, 19740.82578125, 19862.130078125, 17810.001953125, 18016.7986328125, 16043.3705078125, 13124.0443359375, 12473.9923828125, 12748.111328125, 12870.266015625, 10506.424609375, 13509.8107421875, 12520.8451171875, 12779.2974609375, 12714.906640625, 10509.281640625, 13111.244140625, 12500.2173828125, 12711.8419921875, 12162.3462890625, 10800.784765625, 14893.929296875, 15203.65859375, 13373.9326171875, 13836.5251953125, 11934.5333984375, 19092.589453125, 18505.442578125, 17276.8951171875, 17706.6890625, 17340.983203125, 14326.7529296875, 13750.1857421875, 13613.1943359375, 13645.3931640625, 11369.381640625, 14283.6353515625, 13855.7833984375, 13586.284765625, 13676.1310546875, 11661.466015625, 13858.0599609375, 13284.426953125, 12966.7580078125, 12832.0029296875, 10482.635546875, 15141.6837890625, 15154.3669921875, 13779.7580078125, 13803.5712890625, 11920.9091796875, 18700.383984375, 18131.075390625, 17220.2298828125, 17018.127734375, 15715.2703125, 14542.3408203125, 13615.3404296875, 13664.5337890625, 13722.2373046875, 11332.557421875, 14542.3408203125, 14012.6265625, 13664.5341796875, 13722.2373046875, 11332.5572265625, 13940.28125, 13327.9662109375, 13132.018359375, 13102.50390625, 11144.3388671875, 15023.5076171875, 14486.726171875, 14003.273828125, 13666.69921875, 11520.371484375, 17914.110546875, 17114.242578125, 17103.1111328125, 17532.162890625, 15845.5802734375, 21444.509765625, 19905.1671875, 18343.6859375, 18296.0013671875, 15749.7359375, 22019.691015625, 20075.34765625, 19832.8900390625, 18804.1970703125, 16442.0759765625, 17681.31484375, 16493.7880859375, 15310.588671875, 14695.9470703125, 12953.0763671875, 15020.30234375, 14518.458203125, 13734.439453125, 13459.169140625, 11765.4212890625, 17807.9453125, 16618.7123046875, 16140.8732421875, 15812.2375, 14278.46328125, 9141.223046875, 9207.6314453125, 9341.4205078125, 9578.15625, 7468.1759765625, 9141.2234375, 9376.82265625, 9171.2962890625, 9578.15625, 7017.25546875, 9787.0474609375, 10151.8349609375, 10325.6515625, 9801.0001953125, 8136.82958984375, 12152.2826171875, 12028.8060546875, 11176.4685546875, 11882.3630859375, 9796.1703125, 18138.246875, 16179.3578125, 14856.7353515625, 16095.7380859375, 14115.5134765625, 11116.1234375, 10229.7451171875, 10153.9271484375, 9976.45078125, 9086.74765625, 10923.240234375, 10536.5001953125, 10520.1802734375, 11075.7912109375, 9474.3822265625, 10796.161328125, 10953.352734375, 10790.813671875, 10442.7060546875, 8465.48515625, 11920.0001953125, 12114.321484375, 11628.5380859375, 12250.917578125, 10580.79765625, 16194.29140625, 15363.5158203125, 15109.2142578125, 15101.5787109375, 15202.2435546875, 11856.2455078125, 11638.9958984375, 11437.5978515625, 11426.4009765625, 9995.1982421875, 11845.4974609375, 10978.6115234375, 11011.2333984375, 11692.0267578125, 10242.165234375, 10823.255078125, 10599.126953125, 11209.67265625, 10478.1666015625, 8576.03544921875, 12367.96015625, 11786.969140625, 10875.5171875, 10779.2609375, 9635.2701171875, 14609.54765625, 14055.107421875, 13501.3650390625, 14476.3568359375, 12609.3171875, 11496.40546875, 11357.95390625, 11692.5416015625, 11715.9650390625, 9777.9892578125, 11219.50234375, 11779.33125, 11446.1990234375, 11715.9650390625, 9114.90712890625, 11389.7919921875, 10802.90546875, 10574.229296875, 10920.8537109375, 9578.56962890625, 11488.2724609375, 10989.7193359375, 10378.6228515625, 9795.2515625, 9071.59990234375, 14965.0712890625, 13492.4685546875, 14058.714453125, 13202.9017578125, 12394.3501953125, 16906.270703125, 17623.9630859375, 17219.5365234375, 15891.64921875, 13894.159375, 15789.2548828125, 16402.83828125, 15957.438671875, 14590.495703125, 13882.9326171875, 12573.98359375, 12253.560546875, 12469.81640625, 11785.575390625, 11104.89990234375, 11281.783984375, 11168.3744140625, 10604.64296875, 10094.29765625, 8941.79111328125, 12957.4005859375, 13159.0224609375, 12280.558203125, 11449.9126953125, 11655.4845703125, 6838.60966796875, 6350.414453125, 6202.276171875, 6173.65087890625, 5985.53837890625, 6141.81728515625, 6124.1744140625, 6753.487109375, 6434.94365234375, 5458.891796875, 6477.3521484375, 6606.02705078125, 7193.95341796875, 5327.8765625, 5137.97392578125, 8258.547265625, 9225.46904296875, 8346.22958984375, 7952.3423828125, 7721.58203125, 12615.0169921875, 11844.0548828125, 12123.9505859375, 9696.76259765625, 9796.31171875, 7869.76240234375, 7091.14306640625, 7368.5822265625, 6638.06982421875, 5358.23046875, 6449.317578125, 7674.41455078125, 7047.525, 6857.11875, 5848.00595703125, 6902.42080078125, 7151.13466796875, 6649.97568359375, 7134.81748046875, 5828.86171875, 8333.49365234375, 8811.28134765625, 8094.59501953125, 7940.7791015625, 6188.09189453125, 10147.8462890625, 12024.716015625, 9931.0931640625, 10903.241796875, 9031.28134765625, 7576.60732421875, 7870.5509765625, 7220.17373046875, 7344.672265625, 6115.941796875, 7900.56787109375, 8175.2650390625, 7959.39609375, 8258.51328125, 6842.22744140625, 5543.07119140625, 7005.09970703125, 7129.2169921875, 6738.45498046875, 5482.14482421875, 6546.47451171875, 6160.23212890625, 5322.497607421875, 5992.163818359375, 6057.2708984375, 9392.6162109375, 8071.88046875, 7390.2541015625, 7591.2580078125, 5100.838427734375, 7594.9388671875, 8110.262109375, 6459.85185546875, 7618.83671875, 6106.53818359375, 8433.0953125, 7630.13759765625, 7686.17587890625, 7312.21298828125, 5708.4150390625, 6121.78466796875, 6647.6509765625, 6540.794970703125, 5862.35458984375, 5807.2908203125, 4578.887060546875, 4980.989453125, 5706.887890625, 5032.71865234375, 4192.370556640625, 6810.8751953125, 6473.884765625, 7654.207421875, 6487.019140625, 6727.740478515625, 10212.693359375, 10960.733203125, 11265.891796875, 10064.90126953125, 9079.54140625, 13143.4501953125, 11358.5, 11141.2912109375, 10916.4744140625, 9080.51689453125, 8286.89677734375, 7794.7904296875, 6074.14013671875, 5540.982958984375, 6401.632275390625, 5238.565478515625, 6260.4837890625, 5831.56748046875, 5346.92041015625, 5523.94130859375, 6116.70146484375, 4913.614501953125, 4540.465673828125, 5697.989599609375, 5949.06640625, 4980.49658203125, 5472.07080078125, 5023.91474609375, 4867.18701171875, 4163.46787109375, 4980.49658203125, 5427.3822265625, 5023.91455078125, 4867.18701171875, 4339.397802734375, 4993.33046875, 5395.787109375, 5035.58447265625, 4811.48037109375, 4169.982958984375, 6333.801171875, 7215.2857421875, 6647.76923828125, 6112.6349609375, 5575.7322265625, 10586.7751953125, 10397.833203125, 10629.08984375, 9659.69541015625, 9064.52021484375, 5915.47900390625, 6290.634765625, 5882.29462890625, 5637.42080078125, 4821.79462890625, 5915.47900390625, 6508.79931640625, 5959.31806640625, 5560.39736328125, 4568.841455078125, 5369.7080078125, 5770.7708984375, 5699.8798828125, 5352.09013671875, 4594.45908203125, 6796.45546875, 7798.2166015625, 6465.98359375, 6058.95908203125, 5465.5693359375, 9011.7123046875, 9044.0798828125, 8954.816796875, 8532.72099609375, 7222.48349609375, 6271.99462890625, 6710.56650390625, 6111.2666015625, 5892.7013671875, 5096.8994140625, 6259.6640625, 6778.1708984375, 6059.8150390625, 5860.2421875, 4716.8978515625, 4917.38837890625, 5666.1794921875, 4861.403515625, 4713.27548828125, 3936.1951171875, 4602.8771484375, 4781.51640625, 4952.117236328125, 4458.12548828125, 3739.51103515625, 5419.72236328125, 5700.33076171875, 5058.64931640625, 5026.84580078125, 4317.284765625, 6198.01123046875, 6516.03779296875, 6049.81884765625, 5779.09423828125, 4864.0984375, 6198.01123046875, 6595.54443359375, 6252.8623046875, 5779.09423828125, 5138.59716796875, 4524.109912109375, 4815.52724609375, 5243.7373046875, 4351.34375, 3962.70400390625, 3803.351025390625, 4360.61201171875, 3711.28232421875, 3489.803076171875, 3152.071728515625, 4276.55185546875, 4756.60595703125, 4712.875, 3799.601171875, 3650.031884765625, 9580.0912109375, 10923.9697265625, 8349.9650390625, 9048.79169921875, 7446.9115234375, 8657.70546875, 9811.60390625, 9084.69462890625, 7958.892578125, 7091.26533203125, 5573.82529296875, 6881.2291015625, 4990.827734375, 4574.393310546875, 5231.195849609375, 3483.2623046875, 3960.32578125, 3635.206103515625, 3084.953076171875, 2521.891259765625, 3757.588330078125, 4424.24892578125, 3881.13017578125, 3330.7662109375, 2966.25341796875, 4120.269091796875, 4160.324755859375, 3409.262841796875, 3322.790966796875, 2552.64140625, 4048.583544921875, 3761.560888671875, 3514.533056640625, 3494.390478515625, 2579.688623046875, 4399.36767578125, 3896.546435546875, 3162.93642578125, 3264.783447265625, 2881.12880859375, 7069.9787109375, 6588.41533203125, 6635.0625, 5119.455224609375, 5755.05390625, 10374.434765625, 9638.390625, 8840.5609375, 8192.54384765625, 8251.2634765625, 5102.30771484375, 4419.27080078125, 3522.276025390625, 3336.2828125, 2930.704833984375, 5015.20859375, 4348.141162109375, 3466.273388671875, 3824.053466796875, 2800.401611328125, 4386.4087890625, 4024.921728515625, 3574.278076171875, 2992.774755859375, 2541.266552734375, 5548.3271484375, 5849.79111328125, 4875.58740234375, 4508.050244140625, 4647.49072265625, 7405.55, 7756.2490234375, 6472.1650390625, 6007.57412109375, 7058.1587890625, 5093.28369140625, 5282.46181640625, 4127.496337890625, 3999.216015625, 3399.10830078125, 5245.89755859375, 4879.181103515625, 4439.523193359375, 4181.605810546875, 3183.6359375, 3286.31611328125, 3490.6537109375, 3454.180859375, 3010.2791259765627, 2955.71708984375, 3552.297900390625, 3926.698681640625, 3276.28876953125, 2703.8724853515623, 1993.1058837890625, 4026.668017578125, 4882.131982421875, 4820.001806640625, 3741.942919921875, 3743.041748046875, 5505.3640625, 4570.059130859375, 4313.561865234375, 4331.5365234375, 2837.82666015625, 4697.27626953125, 4937.2841796875, 3682.706884765625, 3917.948486328125, 3215.328076171875, 3458.229345703125, 3342.468505859375, 3292.0182861328126, 2369.5074951171873, 2569.2588623046877, 3156.7109375, 3342.064453125, 2360.8798828125, 2246.7150390625, 2268.4267578125, 3709.4708984375, 3854.514794921875, 3310.769580078125, 3006.45185546875, 2951.02548828125, 6117.7181640625, 7494.740625, 5352.034423828125, 4799.4271484375, 5277.56533203125, 7054.9052734375, 6386.07119140625, 4937.753857421875, 6371.43984375, 4414.448876953125, 3598.128515625, 2893.406103515625, 3003.8980224609377, 3443.992431640625, 2601.0559814453127, 1946.26884765625, 2309.6149169921873, 1864.6823486328126, 1379.63583984375, 1173.0268920898438, 2244.7346435546874, 2730.100146484375, 1922.1799682617188, 2054.9670166015626, 1773.1263916015625]",12.0,20.0,25.0,0.4
1,337.88,322.83075561523435,3.6408883042548363,318.30999568635997,327.35151554410874,"[322.4476318359375, 323.7144775390625, 317.1207580566406, 327.15643310546875, 323.7144775390625]",[12.   20.   20.    0.35],"[array([12.  , 20.  , 20.  ,  0.35]), array([12.        , 17.958677  , 22.22804993,  0.35231054]), array([12.        , 19.81873297, 22.68437152,  0.34232966]), array([12.        , 19.520939  , 22.49129812,  0.39550737]), array([12.        , 20.        , 24.78773021,  0.29216064])]","[0.32157301902770996, 0.3212747573852539, 0.32258057594299316, 0.3249843120574951, 0.322831392288208]","[961.5460815429688, 860.59423828125, 2273.041015625, 1763.2396240234375, 1506.79638671875]","[10064.4990234375, 9887.3431640625, 10037.6447265625, 10216.5810546875, 8158.73046875, 10064.4990234375, 9847.9751953125, 10037.6439453125, 10216.5810546875, 7747.16015625, 10933.2361328125, 10223.6556640625, 10388.74921875, 10498.1970703125, 8486.83515625, 12799.85625, 13370.5716796875, 12468.6265625, 12458.407421875, 11495.5677734375, 17470.923828125, 17331.042578125, 16980.7984375, 16475.38046875, 14701.6609375, 12099.1626953125, 11924.03359375, 11897.6904296875, 11706.1548828125, 9741.8369140625, 11914.1943359375, 11520.3705078125, 11559.2689453125, 11408.2404296875, 9238.1373046875, 11993.2021484375, 11820.28515625, 11432.628125, 11303.5298828125, 9008.54658203125, 13562.2908203125, 13332.1921875, 13001.67734375, 12893.8556640625, 11131.4111328125, 18622.018359375, 16643.90078125, 17000.476953125, 16799.77421875, 14393.6841796875, 13253.691796875, 12650.8337890625, 12538.15234375, 12583.8419921875, 9837.57109375, 13253.6916015625, 12676.5767578125, 12504.2466796875, 12583.8416015625, 10725.99609375, 12952.6595703125, 12024.1884765625, 11914.8263671875, 11977.590625, 10041.560546875, 13984.6470703125, 14028.4326171875, 12698.76328125, 12520.215234375, 11415.4830078125, 17174.2951171875, 16742.74765625, 16115.997265625, 15988.812109375, 13467.771875, 13461.0166015625, 13015.3923828125, 12616.9970703125, 12672.4423828125, 10174.1052734375, 13461.0166015625, 13015.3923828125, 12594.8189453125, 12672.4423828125, 10590.494921875, 12753.5509765625, 12167.3822265625, 11869.9361328125, 11945.11796875, 10026.971875, 13781.9482421875, 13265.2775390625, 12717.8349609375, 12713.3005859375, 11232.9220703125, 16713.6091796875, 16333.9255859375, 15906.9671875, 15259.1693359375, 14564.7326171875, 18464.20859375, 17959.14921875, 19118.1640625, 19049.603515625, 15121.2166015625, 19020.11875, 17631.351171875, 18080.6041015625, 17087.4001953125, 15819.9619140625, 15359.1080078125, 15475.5396484375, 13849.4943359375, 15281.2673828125, 12333.8146484375, 14372.4470703125, 13704.6212890625, 12530.9271484375, 12455.1556640625, 10998.9720703125, 16785.005859375, 15741.90625, 14579.390625, 14661.815234375, 13041.187109375, 8128.4505859375, 8334.4203125, 8937.2400390625, 8554.94140625, 6648.61201171875, 8773.8, 8343.6083984375, 8704.07666015625, 8554.9416015625, 7156.51337890625, 8981.1068359375, 8709.784375, 8527.46396484375, 8810.5859375, 7539.1927734375, 10737.3826171875, 11194.305078125, 10893.2728515625, 10001.9642578125, 8883.74541015625, 15032.051171875, 15466.0046875, 14510.4291015625, 14839.501953125, 12249.68046875, 10112.5568359375, 9728.5357421875, 9654.2845703125, 9896.991015625, 7839.33818359375, 9740.5228515625, 9727.4669921875, 10067.921875, 10290.295703125, 8482.78330078125, 9343.7955078125, 9409.0498046875, 9842.923828125, 9890.86328125, 7972.415625, 11918.108203125, 11304.5615234375, 10101.5509765625, 10004.870703125, 10154.79052734375, 13778.4650390625, 14479.988671875, 14924.645703125, 14169.5220703125, 13711.9279296875, 10733.4662109375, 10588.89765625, 10456.5048828125, 10324.133984375, 9354.2447265625, 10733.4658203125, 10062.302734375, 10280.4265625, 10937.2263671875, 8552.139453125, 10073.4580078125, 10322.6125, 9896.65390625, 10021.5169921875, 9074.993359375, 10113.728515625, 10509.7310546875, 9972.5814453125, 10059.813671875, 9633.4400390625, 12899.8037109375, 12573.4263671875, 12236.96640625, 12812.4482421875, 12379.0650390625, 10274.6654296875, 11203.7076171875, 10705.3767578125, 10536.280078125, 8261.26669921875, 11336.7822265625, 10268.0904296875, 9669.9099609375, 10749.8962890625, 8310.4177734375, 9709.53681640625, 10240.214453125, 9631.492578125, 10287.487109375, 8733.19580078125, 10841.10859375, 10547.2404296875, 10292.7228515625, 9321.3431640625, 9953.3380859375, 13282.7658203125, 13458.6638671875, 11795.612109375, 12901.3435546875, 11994.1048828125, 14531.5740234375, 16110.3228515625, 14054.90625, 14219.9158203125, 12973.751171875, 15618.5427734375, 13958.6935546875, 13548.334375, 14588.580078125, 12946.8763671875, 12965.2912109375, 11503.6685546875, 12084.0701171875, 11602.321875, 10824.798828125, 9972.2705078125, 11251.1783203125, 9158.92412109375, 10601.9666015625, 8010.92841796875, 13821.446484375, 11390.9408203125, 10322.6244140625, 12121.3021484375, 9995.36640625, 5452.37734375, 5815.0296875, 5459.44150390625, 5730.53388671875, 4822.37119140625, 5890.78955078125, 5983.16162109375, 5175.03740234375, 5977.2201171875, 4575.685107421875, 5112.027734375, 6164.45068359375, 5805.5681640625, 5577.96015625, 4253.151123046875, 7610.26533203125, 7783.93388671875, 7102.0208984375, 6259.30390625, 6211.94482421875, 12595.3568359375, 11789.011328125, 10310.9615234375, 10425.2853515625, 8785.184765625, 6822.04619140625, 6976.39833984375, 6629.6162109375, 5919.54560546875, 5067.0263671875, 5784.243359375, 6630.64833984375, 6619.37646484375, 6691.77109375, 5326.666796875, 5778.11103515625, 6339.8291015625, 6946.0564453125, 6540.97470703125, 5279.93701171875, 6729.73251953125, 8169.98447265625, 7766.25166015625, 6574.25068359375, 6712.00966796875, 9358.94326171875, 10371.3423828125, 9116.062890625, 8542.230078125, 8399.55361328125, 7049.76953125, 7443.9138671875, 6951.64912109375, 7751.2341796875, 4781.92265625, 6851.52841796875, 6933.69638671875, 6709.41552734375, 6917.92177734375, 5668.868017578125, 5625.3775390625, 6577.49755859375, 5340.4046875, 6390.93779296875, 4345.519140625, 5786.972265625, 5923.237890625, 5989.3701171875, 5246.37939453125, 5404.8734375, 7020.40537109375, 7128.01103515625, 5930.3669921875, 7651.0615234375, 6279.71298828125, 6825.5767578125, 7425.8498046875, 6296.48330078125, 6850.37109375, 5847.27001953125, 6560.3265625, 6404.81337890625, 6686.5654296875, 6559.5013671875, 6064.722900390625, 5491.472412109375, 5365.7001953125, 4861.4951171875, 5199.0287109375, 3549.75166015625, 4951.553076171875, 5718.391162109375, 4349.552294921875, 5137.8080078125, 3957.5421875, 8087.36904296875, 6907.1298828125, 6201.2064453125, 5278.56416015625, 4669.30869140625, 10314.7958984375, 9495.65419921875, 10138.21767578125, 9363.00595703125, 9995.079296875, 9921.6599609375, 10782.8986328125, 10310.50400390625, 9363.0060546875, 8719.723046875, 6653.38056640625, 6039.908544921875, 7026.13701171875, 6706.032958984375, 6449.29794921875, 3353.831103515625, 4179.152001953125, 4742.652880859375, 5458.771875, 4833.482470703125, 5541.412109375, 6067.769384765625, 4617.764697265625, 5935.52001953125, 5759.00546875, 4356.3466796875, 4733.32060546875, 4446.20888671875, 4250.4169921875, 3841.676025390625, 4356.3466796875, 4733.32060546875, 4446.2087890625, 4250.4169921875, 3514.6833984375, 4371.351953125, 4885.57802734375, 4512.065625, 4186.8125, 3770.94130859375, 6100.37880859375, 6782.343359375, 5220.31669921875, 4963.54560546875, 4833.732421875, 9424.7640625, 9928.5552734375, 9181.0638671875, 9315.8548828125, 7709.15400390625, 5497.98994140625, 5488.03515625, 5122.02001953125, 5045.12666015625, 4136.937255859375, 5058.896484375, 5655.77080078125, 5243.21435546875, 4972.88037109375, 3802.415576171875, 4774.621875, 5268.8884765625, 4621.24375, 4551.25087890625, 3892.185205078125, 6053.819921875, 6786.6814453125, 6059.4529296875, 5189.1466796875, 4866.8763671875, 7977.8197265625, 8288.90537109375, 7377.7775390625, 6845.2703125, 6308.46396484375, 5569.046484375, 5883.73115234375, 5633.55244140625, 5211.99990234375, 4412.904541015625, 5557.42646484375, 5869.47255859375, 5585.0392578125, 5166.20810546875, 4212.159619140625, 4041.985107421875, 4759.69111328125, 4359.341845703125, 3864.86455078125, 3786.99921875, 4116.78984375, 4490.6576171875, 3550.39296875, 3892.6232421875, 3596.7318359375, 5116.496923828125, 5452.3951171875, 4938.904052734375, 5180.566259765625, 4355.13173828125, 5499.326171875, 5836.81435546875, 5360.26015625, 5105.15234375, 4163.25810546875, 5499.326171875, 5874.3130859375, 5424.037109375, 5105.15234375, 4248.884814453125, 3935.138623046875, 4385.56357421875, 3938.89677734375, 3373.51259765625, 2994.659130859375, 3251.614990234375, 3462.114501953125, 3348.16728515625, 2919.75537109375, 2574.263916015625, 3746.138232421875, 4342.9857421875, 4232.290234375, 3529.691748046875, 3117.7345703125, 7835.9673828125, 8240.70908203125, 8240.00986328125, 7687.87353515625, 7624.58134765625, 8420.1275390625, 9209.40546875, 8792.1462890625, 7687.8736328125, 6857.2615234375, 5499.02666015625, 5783.97998046875, 5117.29345703125, 5025.799169921875, 3812.5833984375, 3037.34853515625, 3577.841650390625, 2629.045849609375, 2677.297998046875, 2655.71064453125, 3408.369921875, 3780.363330078125, 3425.17060546875, 2745.694580078125, 2619.56025390625, 3688.73046875, 3442.939599609375, 2523.28564453125, 2825.999365234375, 1829.0634765625, 3755.492041015625, 3452.7205078125, 3180.0599609375, 2509.462158203125, 2334.96640625, 3813.089306640625, 3410.72548828125, 2837.053125, 2781.64853515625, 2655.246337890625, 6728.22490234375, 6450.3947265625, 4847.186376953125, 4480.8853515625, 4053.51865234375, 9928.4794921875, 10391.22578125, 7988.60009765625, 8272.036328125, 8137.18779296875, 4370.0798828125, 4076.96171875, 3388.79609375, 2802.802490234375, 2749.990478515625, 4019.532958984375, 4492.6025390625, 3307.341845703125, 2899.6478515625, 2726.704736328125, 3536.294091796875, 3917.029052734375, 2667.74287109375, 2225.8314697265623, 2229.8944091796875, 4785.62470703125, 5011.42587890625, 4495.51005859375, 3501.01884765625, 3016.875390625, 6297.81708984375, 6600.066796875, 6458.89873046875, 6531.6900390625, 5437.98369140625, 4259.297216796875, 4103.0369140625, 2943.32529296875, 3023.336865234375, 2723.1493408203123, 4116.15576171875, 4297.940087890625, 3678.94638671875, 3207.87626953125, 3078.268603515625, 2895.6957275390623, 2903.311474609375, 2978.10791015625, 2652.60087890625, 2519.1380615234375, 3334.06787109375, 3681.2916015625, 3198.6080078125, 2433.6385986328123, 2275.7038818359374, 4082.75068359375, 3764.718310546875, 4393.28740234375, 3290.002294921875, 3747.735791015625, 4309.210791015625, 4105.243408203125, 3484.73173828125, 3185.151513671875, 2563.69189453125, 4309.21103515625, 3658.3337890625, 3612.9548828125, 3569.151708984375, 2813.0711669921875, 3098.894580078125, 2908.0843994140623, 2067.398388671875, 2177.206335449219, 2748.79541015625, 2715.76826171875, 2722.9307861328125, 2527.4829345703124, 1694.7218017578125, 1563.2315551757813, 3023.87177734375, 3096.079248046875, 3058.44384765625, 2793.339111328125, 2351.866455078125, 5808.76630859375, 7229.39462890625, 4807.356494140625, 4003.27392578125, 4479.8548828125, 5748.36884765625, 6185.798046875, 4824.366552734375, 5358.127978515625, 5777.92197265625, 3088.63837890625, 3270.42392578125, 2877.1826904296877, 1944.0198608398437, 2334.8764404296876, 1634.05009765625, 2194.8893310546873, 1531.1882568359374, 946.6828369140625, 983.7627197265625, 1929.2696533203125, 1793.7589599609375, 1352.1338500976562, 1441.9081298828125, 1473.0434692382812]",12.0,20.0,20.0,0.4
