replica_1_sec,replica_2_sec,replica_3_sec,replica_4_sec,replica_5_sec
0.021759986877441406,0.009011983871459961,0.008898019790649414,0.009530782699584961,0.01426386833190918
0.011187076568603516,0.009320974349975586,0.00921010971069336,0.0075762271881103516,0.008016109466552734
0.00922703742980957,0.009478092193603516,0.010438919067382812,0.008275985717773438,0.009301900863647461
0.008515119552612305,0.009259939193725586,0.009155035018920898,0.012519121170043945,0.011097908020019531
0.010257959365844727,0.013786792755126953,0.015614032745361328,0.011031150817871094,0.009831905364990234
0.009751081466674805,0.010876178741455078,0.009234905242919922,0.008772850036621094,0.009008169174194336
0.008991003036499023,0.010556221008300781,0.011757135391235352,0.009741783142089844,0.008902788162231445
0.008008956909179688,0.007320880889892578,0.008516788482666016,0.04760384559631348,0.010574817657470703
0.018828153610229492,0.011324882507324219,0.014713048934936523,0.008407115936279297,0.012408971786499023
0.008015871047973633,0.008517742156982422,0.0075647830963134766,0.009101152420043945,0.008519887924194336
0.007822036743164062,0.007722139358520508,0.008649826049804688,0.010024070739746094,0.008771181106567383
0.010291099548339844,0.01283407211303711,0.012271881103515625,0.008714437484741211,0.01093912124633789
0.008227825164794922,0.019164323806762695,0.010612010955810547,0.00869297981262207,0.008394002914428711
0.007132768630981445,0.006218910217285156,0.007860898971557617,0.013118267059326172,0.007175922393798828
0.008244991302490234,0.0067882537841796875,0.006754159927368164,0.008194923400878906,0.010027885437011719
0.00838780403137207,0.008293867111206055,0.0072820186614990234,0.015736818313598633,0.008098125457763672
0.008213043212890625,0.007361888885498047,0.044431209564208984,0.007281780242919922,0.007586002349853516
0.009733915328979492,0.009234905242919922,0.00909423828125,0.0072078704833984375,0.01111912727355957
0.008938074111938477,0.012319087982177734,0.008664846420288086,0.008979082107543945,0.009220123291015625
0.0075991153717041016,0.008448123931884766,0.007675886154174805,0.008075714111328125,0.007486820220947266
