real_inputs,given_candidate,target,predicted,top_candidates,eval_time_sec
"[8.0, 10.0, 20.0, 0.4]",[ 9.32705816 19.2625586  22.55044351  0.35532753],249.21,246.72269,"[array([ 9.32705816, 19.2625586 , 22.55044351,  0.35532753]), array([ 9.32705816, 19.2625586 , 22.55044351,  0.35532753]), array([ 9.6439009 , 19.29172756, 22.65895789,  0.35043445]), array([ 9.4098075 , 19.30913212, 22.60503623,  0.34462584]), array([ 9.23138675, 18.87484895, 22.97991297,  0.35643846])]",0.0346217155456543
"[8.0, 15.0, 15.0, 0.2]",[ 9.36856648 18.14956186 20.87173968  0.20081097],221.1,236.07608,"[array([ 9.36856648, 18.14956186, 20.87173968,  0.20081097]), array([ 9.58556646, 18.4928373 , 21.04520746,  0.2       ]), array([ 9.09443704, 18.41813945, 21.02585438,  0.2       ]), array([ 9.19971941, 18.42756389, 20.68070404,  0.2       ]), array([ 9.53373588, 18.29136047, 20.68262887,  0.2       ])]",0.021527767181396484
"[8.0, 15.0, 15.0, 0.4]",[11.72681836 17.17615253 25.          0.2       ],242.32,252.28305,"[array([11.72681836, 17.17615253, 25.        ,  0.2       ]), array([11.57928869, 17.39816087, 25.        ,  0.22091256]), array([11.57928869, 17.39816087, 25.        ,  0.22091256]), array([11.57928869, 17.39816087, 25.        ,  0.22091256]), array([11.49356336, 17.28433834, 25.        ,  0.22945989])]",0.061350107192993164
"[8.0, 15.0, 25.0, 0.2]",[ 9.5358667  13.60467054 22.54782283  0.2       ],202.62,231.6473,"[array([ 9.5358667 , 13.60467054, 22.54782283,  0.2       ]), array([ 9.16828355, 13.57028039, 22.53187795,  0.2       ]), array([ 9.38636642, 13.57222222, 22.94797557,  0.2       ]), array([ 9.5273268 , 13.20304326, 22.8569613 ,  0.2       ]), array([ 9.65207594, 13.02289717, 22.67863971,  0.2       ])]",0.08462381362915039
"[8.0, 15.0, 25.0, 0.3]",[11.76738432 17.59538398 19.80902876  0.27581765],208.21,261.40332,"[array([11.76738432, 17.59538398, 19.80902876,  0.27581765]), array([11.76738432, 17.59538398, 19.80902876,  0.27581765]), array([11.76738432, 17.59538398, 19.80902876,  0.27581765]), array([11.76738432, 17.59538398, 19.80902876,  0.27581765]), array([10.41792129, 18.60589471, 19.89811812,  0.29787385])]",0.03278923034667969
"[10.0, 10.0, 15.0, 0.3]",[10.10542798 11.89738605 16.52966557  0.2       ],270.05,268.60815,"[array([10.10542798, 11.89738605, 16.52966557,  0.2       ]), array([10.10542798, 11.89738605, 16.52966557,  0.2       ]), array([10.10542798, 11.89738605, 16.52966557,  0.2       ]), array([10.10542798, 11.89738605, 16.52966557,  0.2       ]), array([10.44525759, 11.73277209, 16.77871088,  0.2       ])]",0.03136181831359863
"[10.0, 10.0, 25.0, 0.4]",[ 9.21071088 18.11324818 22.23636053  0.33533773],238.74,238.83426,"[array([ 9.21071088, 18.11324818, 22.23636053,  0.33533773]), array([ 9.06214681, 17.9597123 , 21.73790284,  0.33037484]), array([ 9.06214681, 17.9597123 , 21.73790284,  0.33037484]), array([ 9.05212319, 17.85964165, 21.88227919,  0.33994387]), array([ 9.44138214, 17.78386161, 22.30373673,  0.25573427])]",0.022052764892578125
"[10.0, 15.0, 20.0, 0.2]",[11.20729629 11.49879621 22.1126566   0.4       ],284.2,278.90186,"[array([11.20729629, 11.49879621, 22.1126566 ,  0.4       ]), array([11.14445195, 11.47769699, 22.43867055,  0.4       ]), array([11.14445195, 11.47769699, 22.43867055,  0.4       ]), array([11.14445195, 11.47769699, 22.43867055,  0.4       ]), array([11.09045688, 11.32372514, 22.24916778,  0.4       ])]",0.02202630043029785
"[10.0, 15.0, 20.0, 0.3]",[ 8.71001974 16.91034276 18.23227661  0.4       ],281.82,244.67065,"[array([ 8.71001974, 16.91034276, 18.23227661,  0.4       ]), array([ 8.69494811, 16.9442849 , 18.32958462,  0.4       ]), array([ 8.85871739, 16.76006102, 18.27023576,  0.4       ]), array([ 8.86313632, 16.80553361, 17.98922879,  0.4       ]), array([ 8.86313632, 16.80553361, 17.98922879,  0.4       ])]",0.03449368476867676
"[10.0, 15.0, 25.0, 0.4]",[12.         15.97093273 18.45449192  0.29636915],286.96,288.7449,"[array([12.        , 15.97093273, 18.45449192,  0.29636915]), array([12.        , 15.97093273, 18.45449192,  0.29636915]), array([12.        , 15.97093273, 18.45449192,  0.29636915]), array([12.        , 15.77086121, 18.55343471,  0.3624149 ]), array([11.78220476, 15.88896961, 18.39420629,  0.4       ])]",0.05131816864013672
