replica_1_sec,replica_2_sec,replica_3_sec,replica_4_sec,replica_5_sec
0.021593093872070312,0.0105133056640625,0.01170802116394043,0.012234926223754883,0.011171102523803711
0.011425018310546875,0.011667013168334961,0.01129603385925293,0.011601924896240234,0.010681867599487305
0.011026144027709961,0.010747909545898438,0.010099172592163086,0.01139688491821289,0.011401891708374023
0.010951995849609375,0.010965108871459961,0.011497974395751953,0.011137008666992188,0.012202978134155273
0.012955904006958008,0.011576175689697266,0.01158285140991211,0.01205587387084961,0.011401891708374023
0.011657953262329102,0.010885238647460938,0.011121749877929688,0.010403871536254883,0.010805130004882812
0.011157035827636719,0.010729074478149414,0.010874748229980469,0.011422157287597656,0.04387617111206055
0.011045217514038086,0.011250019073486328,0.012212991714477539,0.011893987655639648,0.011929750442504883
0.011896133422851562,0.0104217529296875,0.010310173034667969,0.011194229125976562,0.01052713394165039
0.010313034057617188,0.010475873947143555,0.01138615608215332,0.010870218276977539,0.010647773742675781
0.011448860168457031,0.010556221008300781,0.01019287109375,0.012267112731933594,0.01151895523071289
0.011605978012084961,0.011358022689819336,0.01240086555480957,0.011694192886352539,0.011783123016357422
0.012989044189453125,0.01291966438293457,0.012248992919921875,0.012328863143920898,0.011429071426391602
0.011511087417602539,0.012052059173583984,0.012276172637939453,0.011334896087646484,0.011937856674194336
0.012923002243041992,0.012749910354614258,0.013365030288696289,0.013019084930419922,0.012688875198364258
0.013154029846191406,0.012971878051757812,0.04688382148742676,0.01176309585571289,0.011451959609985352
0.011723041534423828,0.01151585578918457,0.011993169784545898,0.013430118560791016,0.012740135192871094
0.012552022933959961,0.012753725051879883,0.013264894485473633,0.01243901252746582,0.012585878372192383
0.012813091278076172,0.011729955673217773,0.011548757553100586,0.012384891510009766,0.011734724044799805
0.011815071105957031,0.011181116104125977,0.011677980422973633,0.011786937713623047,0.01258707046508789
