152/162: MAE = 10.5764 ± 17.3226, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'PI', 'kappa': 1.5, 'xi': 0.01, 'early_stop_patience': 20}
153/162: MAE = 10.7800 ± 18.6335, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'PI', 'kappa': 1.5, 'xi': 0.02, 'early_stop_patience': 20}
154/162: MAE = 12.0456 ± 17.6730, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'PI', 'kappa': 2.5, 'xi': 0.005, 'early_stop_patience': 20}
155/162: MAE = 11.2148 ± 18.5363, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'PI', 'kappa': 2.5, 'xi': 0.01, 'early_stop_patience': 20}
156/162: MAE = 10.0266 ± 18.1235, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'PI', 'kappa': 2.5, 'xi': 0.02, 'early_stop_patience': 20}
157/162: MAE = 15.4839 ± 21.9543, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'UCB', 'kappa': 1.5, 'xi': 0.005, 'early_stop_patience': 20}
158/162: MAE = 15.0495 ± 21.0731, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'UCB', 'kappa': 1.5, 'xi': 0.01, 'early_stop_patience': 20}
159/162: MAE = 14.4878 ± 19.6665, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'UCB', 'kappa': 1.5, 'xi': 0.02, 'early_stop_patience': 20}
160/162: MAE = 13.5652 ± 19.7925, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'UCB', 'kappa': 2.5, 'xi': 0.005, 'early_stop_patience': 20}
161/162: MAE = 14.0492 ± 20.2919, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'UCB', 'kappa': 2.5, 'xi': 0.01, 'early_stop_patience': 20}
162/162: MAE = 13.3149 ± 19.8033, params = {'n_init': 15, 'n_iter': 70, 'acquisition_function': 'UCB', 'kappa': 2.5, 'xi': 0.02, 'early_stop_patience': 20}

=== Best Hyperparameters ===
{'n_init': 10, 'n_iter': 70, 'acquisition_function': 'EI', 'kappa': 1.5, 'xi': 0.02, 'early_stop_patience': 20}
Mean MAE (80/20 split): 6.1490 ± 11.1505
