real_inputs,given_candidate,target,predicted,top_candidates,eval_time_sec
"[12.0, 20.0, 15.0, 0.3]",[12.         10.         18.59051975  0.2       ],278.4,278.28708,"[array([12.        , 10.        , 18.59051975,  0.2       ]), array([11.07817071, 10.        , 22.29031082,  0.4       ]), array([11.341591  , 10.        , 21.99948965,  0.4       ]), array([10.71031125, 16.63464305, 21.37788876,  0.28413703]), array([10.88385881, 15.04694848, 17.61294969,  0.4       ])]",25.87631893157959
"[12.0, 20.0, 20.0, 0.4]",[12.         17.05081537 21.02994034  0.2       ],337.88,298.76093,"[array([12.        , 17.05081537, 21.02994034,  0.2       ]), array([12.        , 10.        , 19.48120393,  0.4       ]), array([11.95308054, 19.23278767, 23.48661123,  0.34265836]), array([11.44045797, 17.54905379, 21.83600151,  0.4       ]), array([11.07497099, 17.79736772, 20.09028139,  0.34209901])]",7.291562557220459
"[12.0, 20.0, 25.0, 0.3]",[12.  10.  15.   0.4],334.54,295.2001,"[array([12. , 10. , 15. ,  0.4]), array([11.66714343, 19.23636458, 24.99026794,  0.3809425 ]), array([10.98692036, 18.00185877, 24.18894765,  0.33002002]), array([10.79982276, 18.38608112, 22.08022615,  0.38773531]), array([10.45620992, 19.6311995 , 21.04224181,  0.32486596])]",5.577892065048218
"[12.0, 20.0, 25.0, 0.4]",[12.         10.25550496 22.02677902  0.4       ],342.45,293.56238,"[array([12.        , 10.25550496, 22.02677902,  0.4       ]), array([10.60644033, 16.34776901, 24.67561649,  0.33019932]), array([11.52759175, 18.41964242, 24.94611831,  0.34587735]), array([12.        , 16.34419284, 25.        ,  0.4       ]), array([11.20087751, 19.6484132 , 21.09086606,  0.37924054])]",11.422473430633545
"[9.0, 12.5, 15.0, 0.3]",[ 9.67951446 17.72294186 24.54040233  0.29176475],247.57,246.39612,"[array([ 9.67951446, 17.72294186, 24.54040233,  0.29176475]), array([ 9.96913545, 17.16514273, 24.51206577,  0.30899419]), array([ 8.        , 10.        , 17.91374347,  0.4       ]), array([ 8. , 10. , 15. ,  0.4]), array([ 8.        , 12.03658617, 19.75179654,  0.4       ])]",9.578207015991211
"[10.0, 12.5, 22.5, 0.25]",[10.52965881 14.44092411 15.66254495  0.32857545],260.71,260.9747,"[array([10.52965881, 14.44092411, 15.66254495,  0.32857545]), array([10.56923158, 14.37351858, 17.62567123,  0.32609893]), array([10.30052249, 15.72976663, 15.54543582,  0.2024811 ]), array([10.73658595, 15.38099389, 15.59996902,  0.2       ]), array([10.45932713, 15.39496345, 15.63039295,  0.2       ])]",13.264619588851929
"[8.0, 10.0, 20.0, 0.4]",[ 8.        10.        20.1010262  0.4      ],249.21,249.28542,"[array([ 8.       , 10.       , 20.1010262,  0.4      ]), array([ 8.        , 10.        , 19.25795841,  0.4       ]), array([ 8.91827881, 10.        , 19.71719982,  0.4       ]), array([ 8.        , 14.30184599, 22.46022083,  0.4       ]), array([ 8.        , 20.        , 23.40001632,  0.4       ])]",8.121474027633667
"[8.0, 15.0, 15.0, 0.2]",[ 8.53631195 13.08972228 24.4335939   0.2       ],221.1,221.37476,"[array([ 8.53631195, 13.08972228, 24.4335939 ,  0.2       ]), array([ 8.80908031, 13.45126637, 23.82487536,  0.2       ]), array([ 8.03783462, 10.72376177, 23.79790233,  0.31266555]), array([ 8.46457553, 10.69841866, 23.93330253,  0.31976647]), array([ 8.        , 17.19906518, 25.        ,  0.4       ])]",21.495582818984985
"[8.0, 15.0, 15.0, 0.4]",[ 9.17702469 10.71277091 20.78538748  0.27426614],242.32,243.05891,"[array([ 9.17702469, 10.71277091, 20.78538748,  0.27426614]), array([ 9.08361218, 15.71689682, 24.54730617,  0.4       ]), array([ 9.18386677, 19.15522243, 22.77473993,  0.29601003]), array([ 9.83219127, 10.        , 20.3316325 ,  0.2       ]), array([ 8.415732  , 17.98279802, 18.62126533,  0.29973381])]",3.889136791229248
"[8.0, 15.0, 25.0, 0.2]",[ 8.  20.  15.   0.2],202.62,196.22726,"[array([ 8. , 20. , 15. ,  0.2]), array([ 8. , 10. , 25. ,  0.4]), array([ 8.        , 20.        , 22.40329913,  0.2       ]), array([ 8.80112429, 19.64132084, 23.27168295,  0.20455021]), array([ 8.77767089, 14.12833014, 24.96806138,  0.37451019])]",11.670804023742676
"[8.0, 15.0, 25.0, 0.3]",[ 8.  20.  15.   0.2],208.21,196.22726,"[array([ 8. , 20. , 15. ,  0.2]), array([ 8.34808081, 11.35764755, 24.04443867,  0.34870794]), array([ 8.17517292, 11.61177323, 24.97825216,  0.34365389]), array([ 8.00478493, 17.9185562 , 23.43665019,  0.2       ]), array([ 8.63366769, 16.33848019, 22.7049964 ,  0.21982794])]",4.840007781982422
"[10.0, 10.0, 15.0, 0.3]",[10.25039356 17.12648729 17.18484264  0.33016477],270.05,269.35446,"[array([10.25039356, 17.12648729, 17.18484264,  0.33016477]), array([10.62723234, 17.69923562, 17.56148759,  0.32582908]), array([10.8558822 , 17.30343901, 16.89630979,  0.37907784]), array([10.34925561, 16.95234975, 16.89941749,  0.35328248]), array([10.70111923, 17.51127332, 17.23557445,  0.34843485])]",7.077794313430786
"[10.0, 10.0, 25.0, 0.4]",[ 8.90718734 15.8619024  15.39278445  0.34195882],238.74,238.61263,"[array([ 8.90718734, 15.8619024 , 15.39278445,  0.34195882]), array([ 8.63273492, 16.73375302, 17.56529333,  0.39915604]), array([ 8.        , 20.        , 21.04181622,  0.4       ]), array([ 8.        , 15.23771862, 20.67939882,  0.4       ]), array([ 9.83071016, 13.84285205, 23.75035845,  0.3701741 ])]",7.412296295166016
"[10.0, 15.0, 20.0, 0.2]",[12.         15.69401366 17.26753311  0.2       ],284.2,279.98605,"[array([12.        , 15.69401366, 17.26753311,  0.2       ]), array([12. , 10. , 15. ,  0.2]), array([12.        , 10.        , 16.56017115,  0.4       ]), array([11.48619189, 17.57600633, 17.94808791,  0.31297749]), array([11.75756644, 16.55628691, 15.00584049,  0.30563326])]",4.103430986404419
"[10.0, 15.0, 20.0, 0.3]",[12.  10.  15.   0.4],281.82,291.38913,"[array([12. , 10. , 15. ,  0.4]), array([11.54120835, 19.04169376, 15.70158858,  0.34593089]), array([11.78044915, 17.00539859, 18.14865368,  0.36568529]), array([12.        , 18.66203247, 15.        ,  0.4       ]), array([12.        , 17.73240081, 16.47368046,  0.4       ])]",3.994675397872925
"[10.0, 15.0, 25.0, 0.4]",[12.         17.48235826 25.          0.4       ],286.96,285.0624,"[array([12.        , 17.48235826, 25.        ,  0.4       ]), array([12.        , 19.04728355, 25.        ,  0.4       ]), array([12.        , 15.17889449, 15.        ,  0.2       ]), array([12.        , 17.55443485, 23.80560822,  0.34623964]), array([12.        , 20.        , 17.96984269,  0.38060802])]",5.3878185749053955
"[10.0, 20.0, 15.0, 0.2]",[ 8.26514914 15.89866335 17.64451677  0.39613911],239.45,238.61263,"[array([ 8.26514914, 15.89866335, 17.64451677,  0.39613911]), array([ 8.        , 16.73859158, 15.        ,  0.35597776]), array([ 9.09444765, 17.99382337, 19.83614689,  0.27184549]), array([ 8.74408213, 16.35875476, 24.43058815,  0.33489307]), array([ 8.59587838, 18.04147702, 22.77601005,  0.36350855])]",7.240032434463501
"[10.0, 20.0, 15.0, 0.4]",[ 8.  10.  15.   0.4],251.58,249.67358,"[array([ 8. , 10. , 15. ,  0.4]), array([ 8.        , 12.0426014 , 15.30671876,  0.4       ]), array([ 8.        , 12.45159597, 15.47613168,  0.4       ]), array([ 8.92816068, 12.07339186, 15.62217469,  0.4       ]), array([ 9.07159866, 10.15356617, 20.67046533,  0.4       ])]",5.887784004211426
"[10.0, 20.0, 20.0, 0.3]",[12.         10.         20.77571291  0.2       ],273.05,276.44366,"[array([12.        , 10.        , 20.77571291,  0.2       ]), array([10.78285633, 19.19131758, 16.17654681,  0.35151436]), array([11.95750464, 19.09353918, 18.05576948,  0.31442979]), array([11.39076438, 18.9774222 , 16.34628694,  0.39707125]), array([12.        , 14.32597186, 15.        ,  0.2       ])]",10.71685242652893
"[12.0, 10.0, 15.0, 0.3]",[12.         20.         19.06319165  0.4       ],295.6,282.95914,"[array([12.        , 20.        , 19.06319165,  0.4       ]), array([12.        , 17.21785844, 15.02355481,  0.2       ]), array([12.        , 17.1611297 , 24.07946528,  0.2       ]), array([10.88682181, 17.63573687, 24.90665732,  0.37447414]), array([10.73741636, 16.35172388, 23.11312083,  0.34469131])]",10.291360855102539
"[12.0, 15.0, 20.0, 0.3]",[12.  10.  15.   0.4],310.06,291.38913,"[array([12. , 10. , 15. ,  0.4]), array([11.30797612, 19.59141946, 23.08448633,  0.37757974]), array([11.27801417, 17.56030223, 24.40020024,  0.32457666]), array([11.80657179, 13.31089528, 21.73902981,  0.4       ]), array([11.06831355, 16.33427256, 17.06885691,  0.38121147])]",5.104182004928589
"[12.0, 15.0, 20.0, 0.4]",[12.         10.84886732 15.57271344  0.4       ],312.15,291.38913,"[array([12.        , 10.84886732, 15.57271344,  0.4       ]), array([12.        , 12.06555687, 16.91348957,  0.2       ]), array([11.84149549, 15.78854177, 19.73674575,  0.35616931]), array([10.71103333, 15.80043903, 18.59774032,  0.34022262]), array([11.74978393, 19.12199785, 22.37828398,  0.36002892])]",5.4263951778411865
"[12.0, 15.0, 25.0, 0.3]",[12.         15.38511697 15.          0.2       ],282.04,279.98605,"[array([12.        , 15.38511697, 15.        ,  0.2       ]), array([10.52768989, 17.99499362, 15.61660935,  0.36132557]), array([10.97330478, 18.74717472, 16.08152388,  0.3533473 ]), array([11.4809647 , 10.09423879, 18.12099727,  0.20683913]), array([12.        , 15.06089432, 19.36476122,  0.4       ])]",4.259342670440674
"[12.0, 20.0, 15.0, 0.2]",[10.25843468 10.8680579  23.06218702  0.38752735],259.63,259.59717,"[array([10.25843468, 10.8680579 , 23.06218702,  0.38752735]), array([10.94607528, 16.58414562, 19.6910034 ,  0.26271849]), array([10.52572419, 16.39662047, 19.95698847,  0.24466072]), array([10.66322619, 10.        , 24.41387585,  0.4       ]), array([11.34517799, 12.17317005, 22.14300961,  0.38235906])]",6.0517308712005615
"[10.0, 12.5, 22.5, 0.3]",[11.13955338 14.56810091 23.18921275  0.34173228],263.7,265.33063,"[array([11.13955338, 14.56810091, 23.18921275,  0.34173228]), array([10.49238515, 13.62228775, 25.        ,  0.4       ]), array([11.26404914, 14.15250424, 22.51652615,  0.27872089]), array([11.26726398, 13.68689445, 24.23618728,  0.4       ]), array([10.37628059, 16.49759135, 23.8617763 ,  0.4       ])]",6.341075897216797
