real_inputs,given_candidate,target,predicted,top_candidates,eval_time_sec
"[10.0, 15.0, 20.0, 0.3]",[11.22928352 13.69665016 18.845255    0.4       ],281.82,280.93558,"[array([11.22928352, 13.69665016, 18.845255  ,  0.4       ]), array([10.86939725, 14.83460733, 18.92151087,  0.4       ]), array([10.68069953, 14.        , 18.31104126,  0.4       ]), array([11.0325923 , 13.02696985, 18.73377896,  0.4       ]), array([11.91857996, 14.61534918, 19.75852686,  0.4       ])]",0.49325084686279297
"[10.0, 15.0, 25.0, 0.4]",[10.60140957 20.         25.          0.35718515],286.96,287.11206,"[array([10.60140957, 20.        , 25.        ,  0.35718515]), array([11.68729843, 20.        , 25.        ,  0.34478981]), array([11.59838168, 20.        , 25.        ,  0.38900645]), array([11.40784296, 20.        , 25.        ,  0.38450963]), array([11.0763542 , 20.        , 25.        ,  0.36418217])]",0.4249460697174072
"[10.0, 20.0, 15.0, 0.2]",[ 9.19407703 14.47419837 19.07581415  0.28273341],239.45,239.49152,"[array([ 9.19407703, 14.47419837, 19.07581415,  0.28273341]), array([ 9.31694781, 13.67184558, 17.45335448,  0.29044392]), array([ 9.23622573, 13.08487961, 16.70195408,  0.29587763]), array([ 9.94656502, 12.69309675, 17.53421251,  0.29241078]), array([ 9.31732611, 13.28810783, 18.10035173,  0.29478135])]",0.4184877872467041
"[10.0, 20.0, 15.0, 0.4]",[ 9.38585241 18.98096313 21.73219844  0.4       ],251.58,251.16743,"[array([ 9.38585241, 18.98096313, 21.73219844,  0.4       ]), array([ 9.72047798, 15.89708932, 22.24350135,  0.4       ]), array([ 9.51722513, 17.29523095, 21.35545687,  0.4       ]), array([ 9.1189153 , 16.36615528, 21.36168196,  0.4       ]), array([ 9.11302739, 16.59575718, 21.86462172,  0.4       ])]",0.8573477268218994
"[10.0, 20.0, 20.0, 0.3]",[10.52213116 15.4251196  21.06486115  0.35991758],273.05,274.5926,"[array([10.52213116, 15.4251196 , 21.06486115,  0.35991758]), array([10.5519325 , 15.32634163, 20.13128707,  0.35929447]), array([10.77205846, 15.61311253, 20.49545154,  0.35729687]), array([10.91088784, 15.94960322, 21.91194604,  0.34503685]), array([10.44895086, 16.38417116, 20.02934441,  0.34062784])]",0.40901899337768555
"[12.0, 10.0, 15.0, 0.3]",[10.29483972 20.         22.13988776  0.4       ],295.6,293.60803,"[array([10.29483972, 20.        , 22.13988776,  0.4       ]), array([11.54127141, 20.        , 22.1418415 ,  0.4       ]), array([10.17840515, 20.        , 21.09148942,  0.4       ]), array([10.89017454, 20.        , 22.34963301,  0.4       ]), array([11.50558296, 20.        , 22.18965767,  0.4       ])]",0.6029922962188721
"[12.0, 15.0, 20.0, 0.3]",[12.         19.62589022 21.73248581  0.4       ],310.06,310.15915,"[array([12.        , 19.62589022, 21.73248581,  0.4       ]), array([12.        , 19.35714217, 20.79561713,  0.4       ]), array([12.       , 19.5651786, 22.       ,  0.4      ]), array([12.        , 19.93007957, 21.35389612,  0.4       ]), array([12.        , 19.94672955, 21.73772409,  0.4       ])]",0.4515225887298584
"[12.0, 15.0, 20.0, 0.4]",[12.         19.24269014 21.63004218  0.4       ],312.15,310.15915,"[array([12.        , 19.24269014, 21.63004218,  0.4       ]), array([12.        , 16.98307101, 22.17070022,  0.4       ]), array([12.        , 18.57625746, 20.57076266,  0.4       ]), array([12.        , 19.42602463, 21.44701083,  0.4       ]), array([12.       , 19.8690869, 20.529625 ,  0.4      ])]",0.5357775688171387
"[12.0, 15.0, 25.0, 0.3]",[12.         14.45170842 22.73521269  0.39592983],282.04,282.35583,"[array([12.        , 14.45170842, 22.73521269,  0.39592983]), array([12.        , 14.66746378, 22.68910441,  0.35256863]), array([12.        , 14.46977673, 23.27398577,  0.33478271]), array([12.        , 12.69137474, 24.60875402,  0.39801296]), array([12.        , 14.22334441, 24.25573862,  0.38480717])]",0.6976876258850098
"[12.0, 20.0, 15.0, 0.2]",[11.85362318 18.58152434 19.46118864  0.21729581],259.63,259.43292,"[array([11.85362318, 18.58152434, 19.46118864,  0.21729581]), array([11.69689024, 19.39475702, 19.03941199,  0.21866632]), array([10.20892007, 17.77664894, 19.60591831,  0.24198264]), array([10.95142072, 18.33536868, 19.34901573,  0.21998309]), array([10.79912598, 17.59880162, 19.66715991,  0.20392107])]",0.5154516696929932
"[10.0, 12.5, 22.5, 0.3]",[12.         14.39830899 23.08502678  0.2343204 ],263.7,263.6739,"[array([12.        , 14.39830899, 23.08502678,  0.2343204 ]), array([12.        , 14.5189907 , 23.29274166,  0.22261273]), array([12.        , 13.86069461, 24.17850206,  0.22729666]), array([12.        , 14.11462188, 23.65918142,  0.2       ]), array([12.        , 13.63188442, 23.98611799,  0.2       ])]",0.545764684677124
"[8.0, 10.0, 20.0, 0.2]",[ 9.96872914 16.55310134 19.95911054  0.2822127 ],236.84,236.68947,"[array([ 9.96872914, 16.55310134, 19.95911054,  0.2822127 ]), array([ 9.59088802, 16.78680002, 19.48518327,  0.27108583]), array([ 9.95272157, 17.45274386, 16.98553823,  0.26839585]), array([ 9.74701382, 16.42425727, 18.18789896,  0.281739  ]), array([ 9.33769823, 17.80507263, 18.86762894,  0.29087382])]",0.42608642578125
"[8.0, 10.0, 25.0, 0.2]",[ 8.         11.97726849 25.          0.25600862],196.05,200.6489,"[array([ 8.        , 11.97726849, 25.        ,  0.25600862]), array([ 8.        , 11.35914761, 25.        ,  0.26785307]), array([ 8.        , 10.09684595, 25.        ,  0.27242535]), array([ 8.        , 11.68901511, 25.        ,  0.25009596]), array([ 8.        , 10.58137456, 25.        ,  0.2746492 ])]",0.5327873229980469
"[8.0, 10.0, 25.0, 0.3]",[ 8.         19.82139008 25.          0.2       ],201.38,201.077,"[array([ 8.        , 19.82139008, 25.        ,  0.2       ]), array([ 8.57031487, 18.96149137, 25.        ,  0.2       ]), array([ 8.        , 17.42965787, 25.        ,  0.2       ]), array([ 8.01199918, 17.44508287, 25.        ,  0.2       ]), array([ 8.        , 19.94300055, 25.        ,  0.2       ])]",0.44562768936157227
"[8.0, 10.0, 25.0, 0.4]",[ 8.46149255 15.25733575 24.68609548  0.26477985],215.0,215.01976,"[array([ 8.46149255, 15.25733575, 24.68609548,  0.26477985]), array([ 8.36231769, 15.44852086, 24.52000995,  0.27609685]), array([ 8.88714723, 15.64937158, 24.31517334,  0.25741997]), array([ 8.        , 16.483221  , 24.11127586,  0.2704522 ]), array([ 8.44160359, 15.22869899, 24.87712581,  0.27873406])]",0.40968966484069824
"[8.0, 15.0, 20.0, 0.3]",[ 8.36511769 16.73206812 21.81318644  0.39648256],228.56,230.36412,"[array([ 8.36511769, 16.73206812, 21.81318644,  0.39648256]), array([ 8.93343114, 16.64559525, 22.17262384,  0.32525094]), array([ 8.83176427, 16.30271661, 21.70303268,  0.38645899]), array([ 8.63266586, 15.27261614, 20.34569876,  0.34944012]), array([ 8.12993447, 16.75904536, 21.60646257,  0.38525094])]",0.41829395294189453
"[8.0, 15.0, 25.0, 0.4]",[ 9.0385598  12.20522899 25.          0.27717707],213.66,213.61566,"[array([ 9.0385598 , 12.20522899, 25.        ,  0.27717707]), array([ 9.2       , 10.3203286 , 25.        ,  0.29766537]), array([ 9.2       , 11.37932206, 25.        ,  0.27900387]), array([ 9.18830367, 12.45234605, 25.        ,  0.26867347]), array([ 9.2       , 10.02732945, 25.        ,  0.28611165])]",0.7694060802459717
"[8.0, 20.0, 15.0, 0.3]",[ 8.        17.0216672 25.         0.2      ],197.73,201.077,"[array([ 8.       , 17.0216672, 25.       ,  0.2      ]), array([ 8.        , 17.05600626, 25.        ,  0.2       ]), array([ 8.        , 18.57899192, 25.        ,  0.21953027]), array([ 8.        , 17.66852722, 25.        ,  0.2       ]), array([ 8.       , 19.6916672, 25.       ,  0.2      ])]",0.47960948944091797
"[8.0, 20.0, 25.0, 0.2]",[ 8.         13.69869668 25.          0.27462254],205.25,205.83856,"[array([ 8.        , 13.69869668, 25.        ,  0.27462254]), array([ 8.        , 13.30933186, 25.        ,  0.29397743]), array([ 8.        , 13.61334776, 25.        ,  0.25292898]), array([ 8.        , 13.6751479 , 25.        ,  0.25450403]), array([ 8.23519436, 14.85671614, 25.        ,  0.28025296])]",0.43221592903137207
"[8.0, 20.0, 25.0, 0.3]",[ 8.31406662 20.         24.94201165  0.27026717],215.7,216.36636,"[array([ 8.31406662, 20.        , 24.94201165,  0.27026717]), array([ 8.13773186, 20.        , 23.37927542,  0.25769043]), array([ 8.1439373 , 20.        , 23.17297615,  0.27678044]), array([ 8.        , 20.        , 23.10622624,  0.27102897]), array([ 8.03006579, 20.        , 22.66495223,  0.26064098])]",0.5083832740783691
"[10.0, 10.0, 15.0, 0.2]",[10.82001105 11.77526929 19.76366277  0.26618467],269.91,269.85986,"[array([10.82001105, 11.77526929, 19.76366277,  0.26618467]), array([10.79518755, 11.32638862, 19.87425076,  0.25701494]), array([11.2718015 , 11.32693616, 18.07644352,  0.28863028]), array([10.21405395, 12.48417083, 19.38260702,  0.25763298]), array([10.82001105, 11.77526929, 19.76366277,  0.26618467])]",0.3857557773590088
"[10.0, 10.0, 25.0, 0.3]",[ 9.77410281 11.61545501 22.28999932  0.20842376],239.28,239.2544,"[array([ 9.77410281, 11.61545501, 22.28999932,  0.20842376]), array([ 9.9691196 , 12.35834169, 21.03479387,  0.2       ]), array([ 9.58264709, 11.98757343, 21.91579569,  0.21931407]), array([ 9.33152809, 11.32097942, 21.34114853,  0.2       ]), array([ 9.76170472, 10.42472962, 21.88532067,  0.2       ])]",0.4360499382019043
"[10.0, 15.0, 15.0, 0.2]",[11.50530203 13.47310922 18.94819922  0.22571289],263.67,264.03677,"[array([11.50530203, 13.47310922, 18.94819922,  0.22571289]), array([11.73686097, 13.36954421, 18.77778493,  0.23174633]), array([11.50530203, 13.47310922, 18.94819922,  0.22571289]), array([11.10712054, 13.60499283, 18.00019748,  0.21818661]), array([11.5472762 , 14.82525576, 19.71720478,  0.21744305])]",0.3952162265777588
"[10.0, 15.0, 15.0, 0.4]",[12.         20.         18.81926093  0.32338029],277.71,277.64542,"[array([12.        , 20.        , 18.81926093,  0.32338029]), array([12.        , 20.        , 17.88529494,  0.35671567]), array([12.        , 20.        , 19.82449508,  0.38200229]), array([12.        , 20.        , 17.83976713,  0.31968649]), array([12.        , 20.        , 19.37741839,  0.30629512])]",0.43014097213745117
"[12.0, 10.0, 25.0, 0.4]",[ 8.74931361 12.15295285 15.70437358  0.4       ],247.13,247.27814,"[array([ 8.74931361, 12.15295285, 15.70437358,  0.4       ]), array([ 8.76902265, 12.06841932, 15.82023902,  0.4       ]), array([ 8.38101548, 11.70490454, 15.        ,  0.4       ]), array([ 8.46097217, 11.61322892, 15.70332042,  0.4       ]), array([ 8.77469553, 11.80917398, 15.61944438,  0.4       ])]",0.5282814502716064
"[12.0, 20.0, 20.0, 0.2]",[10.17100265 20.         25.          0.4       ],307.42,300.64746,"[array([10.17100265, 20.        , 25.        ,  0.4       ]), array([10.00032804, 20.        , 25.        ,  0.4       ]), array([10.01714377, 20.        , 25.        ,  0.4       ]), array([11.75889671, 20.        , 25.        ,  0.4       ]), array([10.30452364, 20.        , 25.        ,  0.4       ])]",0.4721841812133789
"[12.0, 20.0, 25.0, 0.2]",[12.         20.         23.49682752  0.27814416],321.78,317.22064,"[array([12.        , 20.        , 23.49682752,  0.27814416]), array([12.        , 20.        , 23.89254435,  0.2857622 ]), array([12.        , 20.        , 23.68937139,  0.27385298]), array([12.        , 20.        , 24.25642019,  0.28689214]), array([12.        , 20.        , 24.32106405,  0.28      ])]",0.4969360828399658
"[10.0, 20.0, 15.0, 0.25]",[ 8.62934982 11.79379706 19.53339152  0.28970291],235.04,235.0527,"[array([ 8.62934982, 11.79379706, 19.53339152,  0.28970291]), array([ 8.95647086, 11.97795874, 18.90936168,  0.28849787]), array([ 8.42287432, 11.29391793, 18.32963431,  0.28655466]), array([ 8.57277648, 11.09175799, 19.5575229 ,  0.2678028 ]), array([ 8.63923184, 10.89898171, 18.73890648,  0.27518504])]",0.39649176597595215
"[10.0, 12.5, 15.0, 0.25]",[10.59934813 16.91956741 25.          0.2260174 ],258.26,257.69092,"[array([10.59934813, 16.91956741, 25.        ,  0.2260174 ]), array([10.29165501, 17.96760088, 25.        ,  0.23662509]), array([11.14736297, 18.14490873, 25.        ,  0.2       ]), array([10.61992531, 18.50216951, 25.        ,  0.23932511]), array([11.64668087, 16.27773992, 25.        ,  0.21391941])]",0.8121633529663086
"[9.0, 12.5, 22.5, 0.3]",[ 8.89150163 14.16331767 19.37636489  0.31423458],235.75,235.45142,"[array([ 8.89150163, 14.16331767, 19.37636489,  0.31423458]), array([ 8.01778675, 12.71866592, 17.36920338,  0.3057574 ]), array([ 8.69250611, 13.6767613 , 18.78759739,  0.31047415]), array([ 8.7580859 , 14.17133318, 19.13178703,  0.32249589]), array([ 8.89150163, 14.16331767, 19.37636489,  0.31423458])]",0.3889586925506592
"[10.0, 10.0, 20.0, 0.4]",[11.40040586 13.55010374 21.01315331  0.4       ],278.34,277.92227,"[array([11.40040586, 13.55010374, 21.01315331,  0.4       ]), array([11.48208303, 13.00883524, 20.83752002,  0.4       ]), array([11.82474537, 12.57257409, 22.17037292,  0.4       ]), array([10.82544352, 12.83051674, 20.2374036 ,  0.4       ]), array([11.3301212 , 14.43725885, 22.        ,  0.4       ])]",0.423337459564209
"[10.0, 15.0, 20.0, 0.4]",[10.43337298 20.         23.10953537  0.39316257],282.39,283.8349,"[array([10.43337298, 20.        , 23.10953537,  0.39316257]), array([11.19015254, 20.        , 22.89614823,  0.34186395]), array([10.08845927, 20.        , 22.72231862,  0.30885672]), array([10.81095452, 20.        , 22.8566327 ,  0.34397342]), array([10.63050488, 20.        , 24.00454258,  0.39613092])]",0.4340853691101074
"[10.0, 15.0, 25.0, 0.3]",[10.76683079 14.70723912 20.74523678  0.4       ],278.22,277.92227,"[array([10.76683079, 14.70723912, 20.74523678,  0.4       ]), array([10.48234137, 12.90006381, 21.14505091,  0.4       ]), array([10.89087678, 14.22767213, 21.09192007,  0.4       ]), array([11.34949389, 14.41944973, 20.98191906,  0.4       ]), array([10.85539642, 13.40797058, 20.30717401,  0.4       ])]",0.5800621509552002
"[10.0, 20.0, 15.0, 0.3]",[ 9.96850106 12.59966464 21.24182025  0.35633191],244.04,244.58789,"[array([ 9.96850106, 12.59966464, 21.24182025,  0.35633191]), array([ 9.49945674, 13.14972205, 20.78966707,  0.34073558]), array([ 9.12446869, 13.08831257, 20.64902388,  0.33655293]), array([ 9.44934084, 14.31669782, 20.44438928,  0.33009716]), array([ 9.58570753, 12.72660675, 20.53771411,  0.36318789])]",0.4068872928619385
