replica_1_sec,replica_2_sec,replica_3_sec,replica_4_sec,replica_5_sec
1.0562002658843994,0.8519608974456787,0.6228618621826172,1.010936975479126,1.204249620437622
0.7434022426605225,0.720301628112793,0.731203556060791,0.7245371341705322,0.7204270362854004
1.2318849563598633,1.4878826141357422,1.4385159015655518,0.8888962268829346,0.8895113468170166
0.7445530891418457,1.363757610321045,0.7123105525970459,1.211719036102295,0.8219192028045654
0.7274880409240723,1.1582260131835938,1.2725193500518799,1.358841896057129,0.8229494094848633
2.1681454181671143,1.0833475589752197,0.7775602340698242,1.4983866214752197,1.3508532047271729
1.2783234119415283,1.9220869541168213,1.0919713973999023,1.8885536193847656,1.5663511753082275
1.0682883262634277,0.9083144664764404,1.4163563251495361,1.0515198707580566,1.0773916244506836
0.9983291625976562,1.6508424282073975,1.013051986694336,0.7872755527496338,0.9985017776489258
0.795764684677124,0.6445388793945312,2.1596670150756836,0.8144009113311768,0.642305850982666
0.9987316131591797,0.9405291080474854,0.8973140716552734,0.8256545066833496,0.7460300922393799
0.6765265464782715,0.6528687477111816,1.3456833362579346,0.7440440654754639,0.7347657680511475
0.928612232208252,1.1437554359436035,0.8376693725585938,1.6625123023986816,1.5907351970672607
0.9530167579650879,1.1243011951446533,0.7004399299621582,0.7054884433746338,1.7421681880950928
0.9114048480987549,1.2406535148620605,0.8595840930938721,1.2017793655395508,1.6932923793792725
1.0715954303741455,1.1207773685455322,1.7028515338897705,0.9596960544586182,1.1109049320220947
1.5490286350250244,1.4137582778930664,1.4817767143249512,1.3270339965820312,0.8503627777099609
2.3838911056518555,1.336413860321045,1.1648168563842773,2.0505921840667725,0.9946069717407227
0.994401216506958,1.2733731269836426,0.9970552921295166,1.1053259372711182,0.9033935070037842
0.9548609256744385,1.5246930122375488,0.9137661457061768,0.8398435115814209,1.165074110031128
