real_inputs,given_candidate,target,predicted,top_candidates,eval_time_sec
"[8.0, 20.0, 20.0, 0.4]",[ 9.53380386 14.89872222 20.59653461  0.28019128],242.06,237.50058,"[array([ 9.53380386, 14.89872222, 20.59653461,  0.28019128]), array([ 8.16814203, 10.27496045, 18.8193689 ,  0.34985777]), array([ 9.33152994, 12.04819127, 19.63266482,  0.39698452]), array([ 9.86953747, 12.2373476 , 19.24239243,  0.3773306 ]), array([ 8.77107341, 16.92641954, 23.14172971,  0.36186313])]",0.008263111114501953
"[10.0, 10.0, 15.0, 0.4]",[11.21190572 18.59447426 19.90150971  0.33724466],291.99,274.44107,"[array([11.21190572, 18.59447426, 19.90150971,  0.33724466]), array([11.32953953, 18.33587381, 24.33284643,  0.27153923]), array([11.86971728, 18.8294569 , 15.60937485,  0.24913944]), array([10.17543551, 19.04441994, 19.41620086,  0.22798338]), array([ 9.93623791, 18.37988573, 18.72505804,  0.29479762])]",0.008455038070678711
"[10.0, 15.0, 15.0, 0.3]",[10.55638013 18.17415122 20.54894319  0.27892265],269.29,270.77713,"[array([10.55638013, 18.17415122, 20.54894319,  0.27892265]), array([11.16735817, 17.39957765, 18.20893261,  0.34847432]), array([11.19248604, 12.78253304, 20.95036002,  0.20517986]), array([11.55051042, 13.69659996, 18.41272588,  0.32377484]), array([10.35794219, 10.30636402, 24.45561458,  0.28279146])]",0.0074770450592041016
"[10.0, 20.0, 25.0, 0.2]",[10.12064783 18.26621136 15.43512277  0.32268416],278.1,274.44107,"[array([10.12064783, 18.26621136, 15.43512277,  0.32268416]), array([11.13467356, 16.83722512, 22.09222405,  0.31129722]), array([11.86020858, 15.97424529, 22.89535329,  0.29373188]), array([ 9.71678601, 11.57278234, 15.97195068,  0.25547043]), array([ 9.89981056, 12.72400462, 15.39935062,  0.29271769])]",0.006982326507568359
"[10.0, 20.0, 25.0, 0.3]",[11.98708296 19.57871093 19.81924874  0.39026137],280.95,274.44107,"[array([11.98708296, 19.57871093, 19.81924874,  0.39026137]), array([10.02373896, 16.4650744 , 16.0374966 ,  0.3770988 ]), array([10.92460704, 15.37884831, 23.865828  ,  0.26155965]), array([11.43351657, 14.5204234 , 18.48077366,  0.36561954]), array([11.57648436, 15.57397039, 17.19384851,  0.27892797])]",0.008049249649047852
"[12.0, 10.0, 25.0, 0.2]",[ 8.86014402 10.5284617  21.24907419  0.30576888],234.13,233.99812,"[array([ 8.86014402, 10.5284617 , 21.24907419,  0.30576888]), array([ 8.75930123, 11.05885411, 20.5900866 ,  0.21246391]), array([ 9.05434566, 11.86793772, 20.74425404,  0.2139333 ]), array([ 8.21474981, 18.86587544, 18.5006262 ,  0.23221308]), array([ 8.3074158 , 18.36972994, 19.73835799,  0.22712006])]",0.007697105407714844
"[12.0, 15.0, 15.0, 0.2]",[11.49796546 13.40679496 18.89364499  0.20992052],271.93,258.80154,"[array([11.49796546, 13.40679496, 18.89364499,  0.20992052]), array([11.16035864, 16.95949472, 16.55776451,  0.29278125]), array([ 9.00021885, 15.33749848, 20.03382784,  0.38222059]), array([ 9.90573256, 19.34199228, 21.6693042 ,  0.27615277]), array([ 9.3086718 , 10.15782487, 22.70608414,  0.23586689])]",0.007936954498291016
"[12.0, 15.0, 25.0, 0.4]",[11.07756034 14.21021395 21.39807795  0.24162085],288.0,263.0001,"[array([11.07756034, 14.21021395, 21.39807795,  0.24162085]), array([10.39698734, 11.9969066 , 20.87439539,  0.28915295]), array([11.38464474, 12.55593327, 16.55358706,  0.23337636]), array([11.24697663, 13.15187926, 17.14173797,  0.29638991]), array([ 9.72827364, 10.11357056, 19.77243306,  0.32201975])]",0.008823156356811523
"[12.0, 20.0, 15.0, 0.4]",[11.4103853  17.73172963 18.4989917   0.35867279],279.25,274.44107,"[array([11.4103853 , 17.73172963, 18.4989917 ,  0.35867279]), array([11.81597827, 11.65694322, 15.816515  ,  0.29079452]), array([ 9.28095059, 19.38940816, 19.08781323,  0.32591146]), array([ 9.39191445, 11.98702448, 18.34885738,  0.34866322]), array([ 9.46790983, 11.33014741, 16.94043183,  0.39671856])]",0.007693767547607422
"[9.0, 20.0, 15.0, 0.3]",[ 8.41587338 15.24746694 19.38072391  0.28883869],216.53,226.22742,"[array([ 8.41587338, 15.24746694, 19.38072391,  0.28883869]), array([ 8.65163705, 16.20216205, 17.06982806,  0.29317015]), array([ 8.50200771, 15.21643556, 17.12641749,  0.31574464]), array([ 9.08357427, 10.4740627 , 20.57946275,  0.2409398 ]), array([ 9.97411235, 17.23373307, 19.34583318,  0.23250772])]",0.007729053497314453
"[10.0, 12.5, 15.0, 0.3]",[10.92007464 13.72292304 15.872691    0.29345176],259.61,258.1952,"[array([10.92007464, 13.72292304, 15.872691  ,  0.29345176]), array([10.29202996, 13.96723653, 20.600413  ,  0.30104203]), array([ 9.88758727, 10.93194763, 18.67628546,  0.20948215]), array([ 9.2313364 , 16.47578977, 24.2881489 ,  0.32440531]), array([ 9.77237259, 19.91349742, 23.15825869,  0.27546796])]",0.008497238159179688
"[9.0, 20.0, 22.5, 0.3]",[ 9.75420493 11.97402404 18.83343797  0.35839167],247.16,251.80493,"[array([ 9.75420493, 11.97402404, 18.83343797,  0.35839167]), array([11.47019819, 13.01174206, 18.03645746,  0.27136566]), array([ 8.56852226, 10.33318518, 19.16071967,  0.34185737]), array([ 9.01660597, 14.71317951, 24.61944218,  0.22656267]), array([10.23784736, 11.30657857, 20.88575609,  0.22210749])]",0.007210969924926758
"[9.0, 20.0, 15.0, 0.25]",[ 8.81553977 19.95616154 15.47512838  0.22553283],212.82,222.63565,"[array([ 8.81553977, 19.95616154, 15.47512838,  0.22553283]), array([ 8.81281198, 14.14148397, 15.80885497,  0.20042708]), array([ 8.46613579, 19.50530842, 17.84099627,  0.27129784]), array([ 8.10528829, 15.55918311, 15.05965038,  0.37317927]), array([ 8.66371182, 11.93831832, 17.12895861,  0.28282292])]",0.007462978363037109
"[9.0, 12.5, 15.0, 0.25]",[ 9.39331678 15.9238408  22.02465593  0.21654919],244.43,246.28058,"[array([ 9.39331678, 15.9238408 , 22.02465593,  0.21654919]), array([ 9.32235331, 15.87041259, 20.96559798,  0.21725855]), array([ 9.79701408, 19.203762  , 18.8926396 ,  0.28144701]), array([ 9.94666195, 11.61570532, 15.06395183,  0.38428344]), array([ 8.66483016, 12.41800041, 22.87123901,  0.27230557])]",0.013641119003295898
