replica_1_sec,replica_2_sec,replica_3_sec,replica_4_sec,replica_5_sec
0.030622005462646484,0.010833978652954102,0.009983062744140625,0.011609792709350586,0.01482701301574707
0.01099705696105957,0.010043144226074219,0.011028051376342773,0.0102081298828125,0.014941215515136719
0.013977289199829102,0.01485300064086914,0.01715373992919922,0.012045145034790039,0.016699790954589844
0.013152122497558594,0.011486291885375977,0.013685226440429688,0.015028953552246094,0.014689207077026367
0.011771917343139648,0.015542984008789062,0.01580071449279785,0.0116119384765625,0.010475635528564453
0.012202024459838867,0.012265920639038086,0.010598897933959961,0.010438919067382812,0.012354135513305664
0.013968944549560547,0.01411294937133789,0.018681049346923828,0.017274141311645508,0.015574932098388672
0.014008760452270508,0.012101173400878906,0.013193130493164062,0.05120372772216797,0.012645959854125977
0.022063016891479492,0.01854085922241211,0.025928974151611328,0.02160501480102539,0.01968097686767578
0.011986017227172852,0.011919021606445312,0.012476921081542969,0.014609098434448242,0.013313055038452148
0.011469841003417969,0.012929916381835938,0.016949176788330078,0.017747879028320312,0.013875961303710938
0.015822649002075195,0.01724410057067871,0.019431114196777344,0.013966798782348633,0.01483917236328125
0.011924982070922852,0.02665996551513672,0.014264822006225586,0.011697053909301758,0.012846946716308594
0.011587142944335938,0.010263204574584961,0.013595819473266602,0.024833202362060547,0.016007184982299805
0.014410972595214844,0.012418985366821289,0.011971712112426758,0.013234853744506836,0.014541149139404297
0.010416030883789062,0.012561321258544922,0.010696887969970703,0.021498918533325195,0.012958049774169922
0.012659072875976562,0.012212991714477539,0.0770721435546875,0.011056900024414062,0.01048588752746582
0.019418954849243164,0.01687312126159668,0.013221979141235352,0.011368036270141602,0.020826101303100586
0.01772904396057129,0.02570796012878418,0.01964282989501953,0.0277712345123291,0.030330896377563477
0.03535270690917969,0.09858870506286621,0.04732990264892578,0.031147003173828125,0.027194738388061523
